folder,specimen,day,month,year,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,minimumElevationInMeters,maximumElevationInMeters
s_glandulosus,1335287,27,5,2003,37.513056,-121.8075,100,364,NA
s_glandulosus,1335288,22,5,2003,37.510556,-121.830556,100,184,NA
s_glandulosus,C87093,28,4,1925,37.5652,-121.685,2000,230,300
s_glandulosus,1335291,22,5,2003,37.487385,-121.812064,100,279,NA
s_glandulosus,C87095,NA,5,1903,37.5834,-121.6315,18500,144,1012
s_glandulosus,C87096,NA,5,1903,37.5834,-121.6315,18500,144,1012
s_glandulosus,C87091,19,5,1985,37.514184,-121.554547,2000,975,NA
s_breweri,C61228,19,5,1985,37.514184,-121.554547,2000,975,NA
s_breweri,C61229,12,4,1986,37.514184,-121.554547,2000,945,NA
s_glandulosus,C87092,8,5,1900,37.5892,-121.8899,5000,76,657
s_cordatus,23072621,15,6,1951,38.58653,-119.791072,1000,2100,2235
s_tortuosus,1369150,30,6,1984,38.692902,-119.987564,301,2630,NA
s_tortuosus,1369260,16,8,1971,38.733003,-119.982403,335,2995,NA
s_tortuosus,1401074,25,7,2015,38.488056,-119.803611,5000,2300,2900
s_tortuosus,1307383,14,8,1962,38.70393,-119.96701,2000,2393,2613
s_tortuosus,1369262,16,6,1974,38.671416,-120.030547,300,2541,2667
s_tortuosus,1369261,9,9,1973,38.669325,-119.970658,300,2431,2594
s_cordatus,23072617,27,6,1978,38.62269,-119.717703,500,1767,NA
s_tortuosus,470107,29,7,1955,38.59722,-119.77833,600,2100,2300
s_tortuosus,610354,30,7,1996,38.68333333,-120.0166667,1000,2545,2700
s_tortuosus,470147,9,6,1986,38.54208,-120.382721,500,1700,NA
s_tortuosus,1775054,28,3,1970,39.012853,-120.940731,300,400,580
s_tortuosus,470180,2,7,2012,38.53142,-120.247978,300,1776,1886
s_polygaloides,888771,8,5,2014,38.40667,-120.88722,200,188,NA
s_polygaloides,3151055,1,6,1963,39.793022,-121.45256,200,400,450
s_polygaloides,C87426,2,6,1963,39.776354,-121.450985,500,350,450
s_polygaloides,C87442,28,5,1938,39.761591,-121.478844,2000,580,680
s_polygaloides,3163704,31,5,2000,39.689984,-121.57054,1000,275,350
s_drepanoides,3498742,31,5,2000,39.689984,-121.57054,1000,275,350
s_drepanoides,3413020,31,5,2000,39.689984,-121.57054,1000,275,350
s_polygaloides,3160610,7,6,1952,39.8546,-121.569626,5163,750,825
s_diversifolius,2175840,21,4,1978,39.601577,-121.553707,500,305,390
s_diversifolius,UC1292726,1,8,1951,39.58669,-121.62886,1000,80,NA
s_diversifolius,2175858,21,4,1975,39.590507,-121.551841,500,381,NA
s_polygaloides,2082114,31,5,2000,39.689984,-121.57054,1000,275,350
s_polygaloides,C87437,30,6,1983,39.796772,-121.489055,500,700,800
s_diversifolius,2075759,3,6,1998,39.598844,-121.54136,500,410,NA
s_diversifolius,3194984,3,6,1998,39.598844,-121.54136,500,410,NA
s_diversifolius,3317027,3,6,1998,39.598844,-121.54136,500,410,NA
s_diversifolius,3795790,28,4,1974,39.557992,-121.539761,1000,130,230
s_polygaloides,2055129,30,5,1988,39.715679,-121.472369,200,340,390
s_polygaloides,C87439,30,5,1988,39.715679,-121.472369,200,340,390
s_polygaloides,2058596,21,4,1985,39.841543,-121.413503,500,525,700
s_polygaloides,2045166,15,5,1981,39.792139,-121.38435,500,1200,1275
s_diversifolius,JEPS108762,3,5,2006,39.59889,-121.54417,200,407,NA
s_diversifolius,2121910,3,5,2006,39.59889,-121.54417,200,407,NA
s_insignis,2175868,25,3,1965,NA,NA,NA,792,NA
s_polygaloides,2124875,3,11,2007,39.696388,-121.565472,200,275,NA
s_drepanoides,2082113,31,5,2000,39.696388,-121.565472,1000,275,300
s_polygaloides,1368957,2,6,1982,39.708486,-121.566666,300,300,415
s_tortuosus,1369146,19,6,1984,39.779436,-121.306562,1000,1360,NA
s_tortuosus,1369145,19,6,1984,39.59804,-121.44402,530,305,NA
s_tortuosus,1369125,21,4,1984,39.598253,-121.557489,1400,377,NA
s_diversifolius,1368852,29,4,1986,39.598253,-121.557489,1000,380,NA
s_tortuosus,1369158,22,5,1996,39.825024,-121.411741,100,430,NA
s_tortuosus,1369157,22,5,1996,39.79721,-121.453066,2000,500,600
s_diversifolius,1401054,12,4,2013,39.596111,-121.543889,500,400,NA
s_polygaloides,1402018,26,4,2013,39.698889,-121.566111,500,300,NA
s_drepanoides,1402016,26,4,2013,39.698333,-121.566667,500,304,NA
s_drepanoides,1402017,26,4,2013,39.698333,-121.566667,500,304,NA
s_diversifolius,1368854,6,4,1998,39.598253,-121.557489,3100,300,400
s_diversifolius,1401924,15,5,2010,39.596111,-121.544444,3100,300,400
s_diversifolius,1402014,19,4,2013,39.596389,-121.544444,5000,300,450
s_tortuosus,1401975,10,4,2011,39.595556,-121.546944,5000,300,450
s_tortuosus,1402015,19,4,2013,39.595556,-121.546944,5000,300,450
s_tortuosus,1401923,15,5,2010,39.595556,-121.546944,5000,300,450
s_polygaloides,2047466,18,5,1982,39.54656,-121.216683,500,585,685
s_drepanoides,2049525,7,4,1982,39.710636,-121.563774,500,300,450
s_drepanoides,2049527,22,4,1982,39.710636,-121.563774,500,300,450
s_drepanoides,2049528,2,6,1982,39.710636,-121.563774,500,300,450
s_drepanoides,C87030,22,4,1982,39.7069,-121.56271,200,280,NA
s_drepanoides,C87031,2,6,1982,39.7069,-121.56271,200,280,NA
s_polygaloides,2051178,30,6,1983,39.799346,-121.485044,150,845,860
s_polygaloides,2045228,2,6,1981,39.728247,-121.484063,60,690,710
s_polygaloides,2045227,1,6,1981,39.905173,-121.62607,250,630,850
s_polygaloides,2043615,31,5,1978,39.860236,-121.553151,300,762,NA
s_polygaloides,2045226,25,5,1981,39.815724,-121.578589,50,700,710
s_polygaloides,2045230,2,6,1981,39.771515,-121.47955,400,840,870
s_diversifolius,2060007,8,4,1989,39.61042,-121.559675,30,360,370
s_polygaloides,2062016,5,6,1991,39.950618,-121.671017,300,701,NA
s_polygaloides,3148516,5,6,1991,39.9518,-121.66,500,660,950
s_polygaloides,2062773,15,6,1964,39.798674,-121.440968,400,630,NA
s_diversifolius,2052641,21,4,1966,39.558249,-121.543916,300,274,NA
s_polygaloides,2262596,19,5,1972,39.737068,-121.497298,500,671,NA
s_polygaloides,2262595,19,5,1972,39.737068,-121.497298,500,671,NA
s_polygaloides,2047461,22,4,1982,39.706589,-121.564242,100,286,NA
s_diversifolius,2038721,29,4,1974,39.5952778,-121.541111,4000,250,410
s_polygaloides,2100136,13,6,1994,39.8358333,-121.584444,300,750,NA
s_polygaloides,3154629,28,5,1941,39.812084,-121.57722,5002,475,715
s_polygaloides,3156113,28,5,1941,39.812084,-121.57722,5002,475,715
s_diversifolius,WWB010427,28,4,1973,39.598253,-121.557489,3100,396,NA
s_diversifolius,305345,1,4,1986,39.597349,-121.546555,300,396,NA
s_tortuosus,1783363,20,4,1974,39.600023,-121.567812,1500,354,NA
s_polygaloides,1832304,28,5,2006,39.7738889,-121.472222,500,847,NA
s_polygaloides,1832297,28,5,2006,39.8008333,-121.483333,300,860,NA
s_polygaloides,1832300,25,6,2006,39.8144444,-121.578333,100,709,NA
s_polygaloides,1832322,10,5,2006,39.7706667,-121.458556,100,354,NA
s_polygaloides,1832323,28,5,2006,39.7083333,-121.535833,500,495,NA
s_polygaloides,3162292,7,6,1952,39.812084,-121.57722,5002,713,NA
s_polygaloides,2054265,9,6,1979,39.80694444,-121.5713889,300,475,550
s_polygaloides,2060459,2,7,1988,39.79138889,-121.3780556,500,1180,1250
s_cordatus,23072619,22,6,1914,40.081,-121.549,3000,1200,1500
s_polygaloides,2144997,28,5,2006,39.709795,-121.536311,150,460,500
s_polygaloides,2152854,28,5,2006,39.773428,-121.470913,50,800,850
s_polygaloides,2152850,28,5,2006,39.801323,-121.483556,100,840,890
s_polygaloides,2152828,26,6,2005,39.789285,-121.467122,150,900,950
s_polygaloides,2152880,7,6,2012,39.7803,-121.480645,100,860,900
s_polygaloides,2152817,29,5,2005,39.784262,-121.470205,100,880,930
s_polygaloides,2151763,25,6,2006,39.814295,-121.578545,100,700,710
s_diversifolius,2151238,23,4,2006,39.612672,-121.553103,200,400,420
s_polygaloides,3161197,7,6,1952,39.81556,-121.58525,200,660,750
s_diversifolius,2055695,10,4,1987,39.61194444,-121.549444,300,415,NA
s_polygaloides,3163740,22,6,2004,39.905,-121.623333,200,630,695
s_polygaloides,2099478,22,6,2004,39.905,-121.6233333,200,630,695
s_polygaloides,3157195,9,6,2006,39.768333,-121.461667,200,396,NA
s_polygaloides,2122268,9,6,2006,39.768333,-121.461667,200,396,NA
s_polygaloides,3151775,14,6,1955,39.812084,-121.57722,5002,731,NA
s_polygaloides,3159492,7,6,1952,39.66611,-121.52895,200,280,NA
s_polygaloides,2062613,30,5,1954,39.85694444,-121.4736111,500,1190,NA
s_polygaloides,2068501,2,5,1993,39.695,-121.53,500,425,540
s_polygaloides,3147793,10,5,2006,39.770556,-121.458611,200,360,NA
s_polygaloides,2121893,10,5,2006,39.770556,-121.458611,200,360,NA
s_polygaloides,3146679,17,6,2004,39.78145,-121.47707,200,899,NA
s_polygaloides,2045167,21,5,1981,39.79388889,-121.485,500,730,830
s_polygaloides,IDS0028214,28,5,1941,39.812084,-121.57722,5002,475,715
s_polygaloides,C87435,28,5,1941,39.812084,-121.57722,5002,475,715
s_polygaloides,C87434,26,5,1980,39.762192,-121.468574,500,550,750
s_polygaloides,C87475,26,6,1951,39.756259,-121.471969,7000,366,NA
s_polygaloides,C87428,14,6,1955,39.814402,-121.57305,5000,530,730
s_polygaloides,C87430,16,6,1962,39.814402,-121.57305,5000,530,730
s_polygaloides,C87431,16,6,1962,39.697533,-121.551771,2000,275,415
s_polygaloides,C87441,9,7,1964,39.752716,-121.490051,5000,700,915
s_polygaloides,C87433,11,6,1967,39.78981,-121.449305,2000,420,630
s_polygaloides,2079701,8,5,1997,39.84,-121.5855556,200,779,NA
s_polygaloides,C87440,2,5,1993,39.687454,-121.538928,2000,430,550
s_polygaloides,3155239,28,5,1938,39.762276,-121.4713,6450,530,900
s_polygaloides,3158613,28,5,1938,39.762276,-121.4713,6450,530,900
s_diversifolius,3432608,26,4,1942,39.59581,-121.55307,5000,320,420
s_diversifolius,3518064,26,4,1942,39.59581,-121.55307,5000,320,420
s_diversifolius,C86981,14,4,1938,39.6053,-121.5483,2000,305,NA
s_diversifolius,2053142,1,4,1986,39.59416667,-121.5427778,100,243,NA
s_diversifolius,2103984,6,5,2007,39.63027778,-121.5511111,100,451,NA
s_diversifolius,2075157,22,4,1969,39.59027778,-121.5444444,50,395,NA
s_polygaloides,2051621,15,5,1985,39.708616,-121.535767,100,503,NA
s_cordatus,2173806,7,6,1964,NA,NA,NA,NA,NA
s_tortuosus,305360,28,5,1979,38.320981,-120.216704,500,1250,NA
s_polygaloides,3154100,9,6,1936,38.22886,-120.71196,1193,275,450
s_tortuosus,1369129,5,5,1984,37.904952,-120.568957,500,305,NA
s_tortuosus,1310966,1,6,1972,38.436025,-120.077771,200,2100,NA
s_cordatus,2262589,14,5,1972,36.622353,-115.2705,5000,1981,NA
s_cordatus,2262587,14,5,1972,36.622353,-115.2705,5000,1981,NA
s_cordatus,2262588,14,5,1972,36.622353,-115.2705,5000,1981,NA
s_cordatus,172718,22,4,1988,36.477635,-115.213314,300,1490,1495
s_cordatus,2989483,21,5,1938,36.246891,-115.538339,300,1800,NA
s_breweri,610350,6,6,1968,39.37,-122.63,1000,415,605
s_breweri,23072578,30,5,1963,39.18422,-122.415141,1000,430,600
s_drepanoides,2075995,15,7,1998,39.158219,-122.479723,200,624,NA
s_drepanoides,3521950,15,7,1998,39.169489,-122.4781,805,573,745
s_breweri,23072575,19,6,1952,39.370361,-122.655903,1000,480,530
s_breweri,2040507,13,5,1978,39.046615,-122.411551,100,370,400
s_breweri,1401237,23,6,2000,39.012796,-122.37759,200,345,NA
s_breweri,1310147,19,5,1958,39.298508,-122.530976,2000,380,450
s_morrisonii,1404522,1,7,1982,39.290528,-122.561359,500,400,650
s_morrisonii,1404523,1,7,1982,39.290528,-122.561359,500,400,650
s_breweri,1368824,24,6,1998,39.01718,-122.38907,5000,370,NA
s_breweri,1332281,24,6,1998,39.01718,-122.38907,897,370,NA
s_morrisonii,1404521,1,7,1982,39.290528,-122.561359,500,400,650
s_morrisonii,1402086,1,7,2010,39.290528,-122.561359,500,400,650
s_breweri,1402084,1,7,2010,39.159444,-122.474167,500,600,NA
s_breweri,1402079,1,7,2010,39.015,-122.385,500,381,NA
s_breweri,1331580,31,5,2008,39.29081916,-122.56763,500,460,NA
s_morrisonii,1395544,4,7,1984,39.295053,-122.554811,100,426,NA
s_breweri,2058591,2,5,1984,39.367855,-122.635606,200,548,NA
s_breweri,1332494,6,6,1988,39.25352,-122.60931,9175,517,NA
s_breweri,1332495,6,6,1988,39.25352,-122.60931,9175,517,NA
s_glandulosus,C87086,23,4,1938,38.916431,-122.256668,2000,150,350
s_drepanoides,3673009,10,6,1992,39.653693,-122.59366,2000,300,762
s_breweri,C61238,16,5,1938,39.011475,-122.41016,10000,500,600
s_breweri,C61239,17,4,1970,39.02146,-122.390451,200,370,570
s_breweri,2147931,19,6,1998,39.297216,-122.54912,100,400,470
s_breweri,23072560,28,6,1948,39.374751,-122.657991,300,579,NA
s_breweri,C61237,25,5,1985,39.086646,-122.487079,1000,1000,NA
s_breweri,C61236,25,5,1985,39.014375,-122.377445,200,366,NA
s_breweri,23072577,17,6,1953,39.02908,-122.428432,500,462,NA
s_breweri,23072576,18,6,1947,39.037762,-122.423723,1000,400,560
s_glandulosus,C87099,10,5,1903,37.8749,-121.9503,8400,330,1000
s_glandulosus,C87102,15,6,1935,37.9016,-121.9383,1000,762,NA
s_glandulosus,C87100,8,5,1935,37.8894,-121.9815,700,141,NA
s_glandulosus,C87101,8,6,1935,37.8894,-121.9815,700,141,NA
s_glandulosus,C87097,24,5,1942,37.8844,-121.9405,1500,770,930
s_glandulosus,C87098,19,7,1942,37.8844,-121.9405,1500,770,930
s_tortuosus,1796407,19,6,1979,41.7579167,-123.670889,7000,1200,1540
s_tortuosus,1814531,31,7,1980,41.7386111,-123.674722,1000,1300,1640
s_tortuosus,1815627,15,6,1979,41.9208889,-123.654306,1000,1784,NA
s_tortuosus,1812993,3,8,1980,41.6872222,-123.691944,300,1700,NA
s_tortuosus,1764510,12,7,2012,41.881111,-123.693357,500,1623,NA
s_tortuosus,1765401,28,5,2014,41.80742,-123.691554,50,1546,NA
s_polygaloides,C87409,2,7,1954,38.843178,-120.872718,500,540,600
s_polygaloides,3151801,24,5,1952,38.896873,-121.04889,3232,190,320
s_polygaloides,3158281,7,7,1982,38.9477,-120.807,805,853,914
s_polygaloides,1324203,23,5,2007,38.71320238,-120.9160898,5000,378,NA
s_polygaloides,1304649,2,7,1954,38.843981,-120.871889,500,579,NA
s_polygaloides,1401137,11,6,2014,38.953889,-120.805278,300,839,919
s_tortuosus,1368962,21,6,1964,38.87643,-120.07597,366,2015,NA
s_tortuosus,1369265,5,6,1954,38.81089,-120.12031,1000,1875,2115
s_tortuosus,1368975,12,8,1920,38.85361,-120.25068,2299,1900,2085
s_tortuosus,1364411,8,8,2011,39.0425,-120.148611,300,1975,NA
s_polygaloides,1332425,17,5,1997,38.868498,-120.816359,200,670,700
s_tortuosus,1338759,7,7,2009,39.008829,-120.320968,1000,1950,NA
s_tortuosus,1368972,31,7,2005,38.813056,-120.375278,300,1637,NA
s_tortuosus,1368973,19,6,2006,38.7875,-120.216111,500,1740,1825
s_tortuosus,1397628,2,8,2014,38.886111,-120.032222,300,1948,NA
s_tortuosus,1397632,2,8,2014,38.883889,-120.031389,300,1930,NA
s_tortuosus,1397903,25,6,1971,39.051389,-120.127222,3000,1902,2043
s_tortuosus,1406196,2,6,2018,38.95467,-120.10839,150,1960,2018
s_tortuosus,230444,4,7,1968,38.880913,-120.079713,2500,1981,2155
s_polygaloides,3153426,11,7,1908,38.770134,-120.448331,300,980,1100
s_diversifolius,UC1094310,29,4,1956,38.660811,-120.675734,1951,600,700
s_polygaloides,2147852,8,7,2007,38.876112,-120.816881,100,680,720
s_diversifolius,2144520,10,5,2006,38.655274,-120.664433,100,600,630
s_diversifolius,2144518,10,5,2006,38.650855,-120.706153,100,550,560
s_tortuosus,470176,19,6,2006,38.7875,-120.21611,500,1740,1825
s_tortuosus,470178,19,7,2010,38.843878,-120.233915,500,2085,NA
s_polygaloides,C87408,18,6,1957,38.753317,-121.049464,500,150,300
s_tortuosus,1082640,19,7,1988,38.890462,-120.114224,200,2530,NA
s_polygaloides,C87407,9,5,1992,38.692163,-120.887091,50,430,NA
s_polygaloides,3160608,NA,6,1907,38.71266,-121.03336,5163,290,NA
s_tortuosus,1303931,27,5,1984,38.95427,-120.11009,300,1915,2021
c_heterophyllus,3361031,5,4,1958,31.181364,-116.147768,1000,190,210
c_heterophyllus,1936638,28,4,2015,31.255842,-115.764278,100,1100,1250
s_diversifolius,3541890,9,5,1938,36.74859,-119.13275,300,609,NA
s_diversifolius,C86990,9,5,1954,36.691216,-119.085178,1000,853,950
s_diversifolius,23072653,8,6,1963,37.079066,-119.414102,2000,1092,1369
s_diversifolius,C86999,8,6,1963,37.076359,-119.413568,1000,1300,1400
s_diversifolius,UC857433,16,5,1933,36.73253,-119.12,100,579,NA
s_diversifolius,3795780,7,5,1965,37.076426,-119.444553,500,1000,1200
s_diversifolius,23072658,29,4,1950,NA,NA,NA,NA,NA
s_insignis,UC1492751,26,4,1949,36.2753,-120.6401,3000,625,863
s_diversifolius,C86995,29,5,1967,37.09055,-119.467198,1000,600,800
s_polygaloides,3146939,2,6,1943,36.839825,-119.291315,8000,375,575
s_diversifolius,C86998,16,5,1937,36.905654,-119.294594,2000,340,NA
c_coulteri,1893551,22,4,1953,36.820653,-119.384287,500,167,NA
s_diversifolius,3547250,13,7,2005,37.078439,-119.415289,200,1350,1370
s_tortuosus,470117,19,7,1964,37.259496,-119.115438,5000,2180,2570
s_diversifolius,3254994,18,5,1907,36.740248,-119.058208,5000,600,1500
c_coulteri,1893564,25,3,1969,37.02697,-119.583682,1000,300,570
c_coulteri,1893556,17,4,1930,37.02697,-119.583682,1000,300,570
s_polygaloides,3163130,16,6,1996,36.866812,-119.40241,10000,700,725
s_polygaloides,C143224,16,6,1996,36.866812,-119.40241,10000,700,725
s_diversifolius,JEPS119071,18,4,1997,37.038889,-119.358056,1000,1075,1125
s_diversifolius,C86994,18,4,1997,37.03888889,-119.3580556,1000,1075,1125
s_diversifolius,JEPS118763,26,5,1996,36.917778,-119.099722,5000,725,1266
s_diversifolius,C86993,26,5,1996,36.91777778,-119.0997222,5000,725,1266
c_inflatus,1893626,2,4,1967,36.453599,-120.462282,2000,270,330
c_coulteri,1893554,14,3,1980,36.820653,-119.384287,500,160,200
s_diversifolius,3795788,14,5,1969,37.087112,-119.479527,100,731,NA
s_diversifolius,3795772,22,4,1978,36.913705,-119.084003,500,762,NA
c_inflatus,1893622,18,4,1969,36.719757,-120.837454,500,450,NA
c_coulteri,1893553,18,3,1981,36.718634,-119.329837,100,242,NA
s_insignis,2175846,22,3,1986,36.100673,-120.455971,200,381,NA
c_anceps,3327045,13,4,1930,36.291139,-120.606431,20000,975,NA
s_diversifolius,C86989,9,5,1954,36.738281,-119.120947,3000,564,NA
s_diversifolius,375707,19,5,1964,37.064155,-119.458103,500,762,NA
s_diversifolius,3526829,19,5,1964,37.064155,-119.458103,500,762,NA
c_anceps,23374773,29,3,1935,36.783258,-120.77731,6000,200,NA
c_coulteri,1893566,9,4,1936,36.132677,-120.607923,10000,396,NA
c_coulteri,1893552,11,3,1970,36.715348,-119.340006,200,180,270
c_inflatus,1367424,28,4,1922,36.035566,-120.358041,1000,300,400
c_inflatus,1367425,28,4,1922,36.035566,-120.358041,1000,300,400
s_tortuosus,1369255,5,8,1953,37.158473,-119.094075,50,2840,NA
s_insignis,1355531,3,4,2002,36,-120.466667,5000,930,NA
s_diversifolius,1402114,20,4,1977,36.973193,-119.201793,2000,732,792
s_insignis,1400679,21,4,2014,36.154167,-120.548611,200,830,NA
s_tortuosus,1369254,27,4,1986,36.818891,-119.345063,200,160,200
c_coulteri,1893568,4,5,1929,36.934502,-119.729574,200,90,120
c_coulteri,1893550,31,5,1953,36.75936,-119.106377,500,945,NA
s_diversifolius,3401208,1,5,1961,36.822032,-119.338943,1000,198,NA
c_inflatus,1893618,31,3,1935,36.258737,-120.360144,2000,350,560
s_diversifolius,C274043,21,4,1977,36.961427,-119.221242,500,640,671
s_diversifolius,C249281,21,4,1977,36.9591027,-119.1996928,200,792,NA
s_diversifolius,C251271,20,4,1977,36.973193,-119.201793,2000,732,792
s_diversifolius,JEPS111364,27,5,1994,36.7567,-119.097017,500,944,1030
s_diversifolius,UC1736554,27,5,1994,36.7567,-119.097017,500,944,1030
c_coulteri,303051,4,4,1979,36.715483,-119.338746,200,170,290
c_inflatus,1893617,1,4,1932,36.616249,-120.700141,5000,190,370
c_anceps,466847,18,5,1995,36.58389,-120.66667,500,371,NA
c_inflatus,C40407,18,3,1931,36.036318,-120.366079,1000,300,350
s_tortuosus,305365,10,8,1945,37.291185,-119.102627,15000,2800,NA
c_inflatus,2988048,12,4,2018,36.0607,-120.1612,8500,306,386
c_coulteri,C38385,17,3,1996,36.82222222,-119.3819444,200,175,NA
s_insignis,C87354,18,5,1967,36.229783,-120.567554,8000,457,NA
s_insignis,23072952,26,4,1949,36.277805,-120.644421,200,671,NA
c_coulteri,1893559,28,3,1954,37.03936,-119.584132,500,460,610
s_insignis,2074577,18,4,1986,36.091736,-120.447789,200,365,NA
s_insignis,UC956599,26,4,1949,36.23834,-120.589516,2025,532,799
s_diversifolius,JEPS25485,11,5,1959,37.098545,-119.459305,2185,700,820
c_inflatus,23362236,21,4,1949,36.756035,-120.765176,1000,304,NA
s_polygaloides,C87411,2,6,1943,36.832448,-119.330891,200,198,NA
s_diversifolius,3420473,19,4,1946,36.81887,-119.50952,1000,164,254
c_anceps,C38177,30,3,1946,36.087629,-120.533712,5000,420,440
c_anceps,23374757,30,3,1946,36.087629,-120.533712,5000,420,440
c_anceps,UC765594,30,3,1946,36.087629,-120.533712,9669,420,440
s_diversifolius,3795775,14,5,1953,36.746657,-119.061945,300,1219,NA
s_insignis,23072954,26,4,1949,36.277805,-120.644421,200,670,NA
c_inflatus,303081,6,3,1966,36.107698,-120.404091,300,240,310
s_insignis,2074882,23,3,1986,36.099444,-120.462222,100,365,NA
c_anceps,C38175,26,3,1935,36.251605,-120.354494,5000,380,580
c_coulteri,2262339,6,3,1965,36.742081,-119.245543,200,450,500
s_diversifolius,2262590,6,3,1965,36.718925,-119.347098,200,152,200
c_coulteri,2262342,6,3,1965,36.742081,-119.245543,200,450,500
s_diversifolius,UC1492772,29,4,1950,37.012844,-119.40234,500,570,NA
s_diversifolius,3795773,6,5,1967,36.896953,-119.445157,300,304,NA
s_diversifolius,23072654,9,5,1938,36.746161,-119.107647,609,500,NA
s_diversifolius,3795774,5,9,1953,36.929951,-119.641774,100,491,NA
c_inflatus,1893614,17,3,1934,36.633354,-120.652043,800,167,NA
c_inflatus,1893619,13,4,1935,36.593285,-120.763621,800,305,NA
c_coulteri,1893565,7,4,1956,36.082638,-120.47162,500,335,500
s_insignis,JEPS105261,28,4,1995,36.28109,-120.51088,500,609,NA
s_insignis,JEPS105469,28,4,1995,36.281944,-120.51028,500,609,NA
s_polygaloides,3795736,2,6,1943,36.834525,-119.277785,1300,282,800
s_diversifolius,3256779,20,6,1900,37.0622,-119.35894,415,1420,1480
s_tortuosus,470108,17,6,1955,37.185007,-119.278879,1000,1400,1600
c_inflatus,C560284,12,3,2017,36.63461,-120.6947,3000,242,515
s_diversifolius,3795778,29,5,1944,36.71462,-119.339629,2000,150,200
s_diversifolius,3795777,19,4,1946,36.818723,-119.510417,200,230,270
s_diversifolius,UC1736557,21,5,1969,37.108773,-119.452024,5000,742,1100
s_diversifolius,C87002,2,5,1896,36.987388,-119.716824,1000,110,NA
c_coulteri,1893557,31,3,1956,36.686564,-119.171091,1000,500,700
s_tortuosus,1138065,17,7,2013,36.83061,-118.71477,175,2180,2233
s_diversifolius,C87001,20,6,1900,37.06534,-119.35835,1000,1615,NA
s_tortuosus,610359,19,6,1962,37.35,-119,500,2253,2305
s_diversifolius,C87000,23,6,1953,37.044353,-119.304104,2000,1400,NA
c_inflatus,1893629,24,3,1934,36.592144,-120.684796,200,213,NA
s_insignis,2052602,22,3,1986,36.100278,-120.456111,50,381,NA
s_insignis,2074883,10,4,1986,36.093889,-120.440556,50,335,NA
s_diversifolius,JEPS13031,14,5,1955,37.015922,-119.442855,4841,600,1000
s_diversifolius,C86992,14,5,1955,37.015922,-119.442855,4841,600,1000
s_diversifolius,208357,9,6,1987,37.0896468,-119.3953457,500,1090,1163
s_diversifolius,8634322,9,6,1987,37.093314,-119.389571,500,1068,NA
s_tortuosus,305364,22,7,1969,36.916769,-119.128044,10000,482,648
s_diversifolius,3795779,24,5,1965,36.896719,-119.439527,200,373,NA
s_diversifolius,3542273,13,6,1900,37.0187,-119.398224,415,580,663
s_diversifolius,3795792,11,4,1954,37.05306,-119.587643,400,350,NA
c_coulteri,303050,25,3,1979,36.820653,-119.384287,500,160,200
c_anceps,3231375,2,4,1932,36.087565,-120.491557,4000,441,NA
c_anceps,3257188,19,4,1932,36.087565,-120.491557,4000,518,NA
s_diversifolius,C86996,16,5,1933,36.737814,-119.128111,500,579,NA
s_tortuosus,1802962,25,7,NA,41.838806,-123.612733,2000,1982,NA
s_tortuosus,1802961,25,9,NA,41.838806,-123.612733,2000,1677,NA
s_breweri,C61230,7,6,1940,39.405411,-122.545003,1000,300,350
s_breweri,2068724,1,6,1994,39.488056,-122.613889,50,820,NA
s_drepanoides,23072677,8,7,1914,39.824425,-122.67477,2428,700,1013
s_drepanoides,3271779,8,7,1914,39.824425,-122.67477,2428,700,1013
s_drepanoides,3286888,8,7,1914,39.824425,-122.67477,2428,700,1013
s_drepanoides,C87023,8,7,1914,39.824425,-122.67477,2428,700,1013
s_drepanoides,C87024,8,7,1914,39.824425,-122.67477,2428,700,1013
s_breweri,2083458,31,5,2000,39.400278,-122.618611,50,800,830
s_drepanoides,3217840,23,6,2000,39.742286,-122.608779,1200,700,1107
s_drepanoides,2083691,23,6,2000,39.741666,-122.608333,50,1050,1100
s_breweri,2140851,15,6,2006,39.413333,-122.5975,50,582,NA
s_drepanoides,3201749,29,6,1948,39.741634,-122.594295,1624,600,1100
s_tortuosus,1765515,24,6,2005,40.7654444,-123.693611,500,1398,1508
s_tortuosus,1764366,2,8,2011,41.081634,-123.464425,500,1759,NA
s_tortuosus,1339189,27,5,2009,41.121111,-123.688056,200,189,NA
s_tortuosus,1369259,14,6,1965,40.7103,-123.9368,249,550,800
s_tortuosus,1785944,16,6,1976,40.304174,-123.564847,700,1524,1620
s_tortuosus,1814658,22,7,1981,40.6933333,-123.732222,200,1375,1500
s_tortuosus,1799065,10,7,1979,40.7161667,-123.696028,500,750,1300
s_tortuosus,1799657,1,8,1979,41.1131667,-123.489944,200,1692,1770
s_tortuosus,1799810,1,8,1979,41.1663889,-123.501972,320,1000,1470
s_tortuosus,1810752,15,7,1980,40.7438889,-123.602778,450,1311,1350
s_tortuosus,1813644,15,7,1980,40.6702778,-123.636667,1500,1341,1400
s_tortuosus,1809512,14,6,1965,40.76262,-123.903251,200,128,240
s_tortuosus,1765223,22,6,2014,40.337346,-123.543093,2000,1796,NA
s_tortuosus,1765428,27,5,2008,40.87957,-123.7602,100,980,NA
s_tortuosus,1765975,13,7,1995,40.665463,-123.605712,50,1498,NA
