id,clim_year,clim_month,clim_date,cwd,pck,ppt_mm,tmin,tmax
CACO3,2000,3,200003,0,0,52.60000078,1.999999955,15.43999965
CACO1,2000,3,200003,0,0,48.90000073,1.109999975,12.69999972
CAIN2,2000,3,200003,97.20000145,0,11.10000017,3.469999922,19.19999957
CAIN3,2000,3,200003,55.40000083,0,28.70000043,1.35999997,15.70999965
CAIN4,2000,3,200003,32.70000049,0,35.00000052,3.039999932,14.87999967
STBR3,2000,3,200003,0,0,67.300001,4.149999907,14.67999967
STBR1,2000,3,200003,0,0,53.10000079,3.659999918,15.37999966
STBR2,2000,3,200003,0,0,70.60000105,2.269999949,12.63999972
STDI,2000,3,200003,0,0,61.70000092,2.889999935,13.72999969
STDR2,2000,3,200003,0,0,130.900002,5.469999878,14.57999967
STGL3,2000,3,200003,0,0,70.60000105,2.269999949,12.63999972
STGL2,2000,3,200003,0,0,72.50000108,3.789999915,12.22999973
STGL1,2000,3,200003,0,0,74.20000111,1.849999959,9.699999783
STIN,2000,3,200003,6.200000092,0,32.90000049,1.77999996,14.93999967
STPO3,2000,3,200003,0,0,55.90000083,3.439999923,15.39999966
STPO2,2000,3,200003,0,0,107.4000016,-0.609999986,11.36999975
STPO1,2000,3,200003,0,0,164.0000024,2.23999995,12.60999972
STTO-SC,2000,3,200003,0,0,49.60000074,3.729999917,15.05999966
STTO-IH,2000,3,200003,0,0,93.50000139,3.519999921,14.72999967
STTO-BH,2000,3,200003,0,0,61.60000092,3.769999916,15.27999966
STTO-TM2,2000,3,200003,0,0,130.2000019,4.109999908,14.34999968
CAAM,2000,4,200004,3.700000055,0,94.0000014,6.949999845,22.82999949
CAAN2,2000,4,200004,74.80000111,0,53.7000008,4.379999902,23.41999948
CAAN1,2000,4,200004,102.9000015,0,28.50000042,5.549999876,23.45999948
CACO2,2000,4,200004,66.20000099,0,32.40000048,4.839999892,19.63999956
CACO3,2000,4,200004,81.70000122,0,36.30000054,6.70999985,22.4399995
CACO1,2000,4,200004,7.500000112,0,48.90000073,6.549999854,19.65999956
CAIN2,2000,4,200004,137.400002,0,9.100000136,9.009999799,25.78999942
CAIN3,2000,4,200004,83.20000124,0,48.20000072,5.909999868,22.88999949
CAIN4,2000,4,200004,91.60000136,0,40.80000061,8.129999818,21.40999952
STBR3,2000,4,200004,47.40000071,0,48.50000072,7.849999825,22.1599995
STBR1,2000,4,200004,42.80000064,0,40.3000006,7.769999826,23.60999947
STBR2,2000,4,200004,0,0,53.8000008,6.859999847,20.14999955
STDI,2000,4,200004,54.10000081,0,70.30000105,7.59999983,20.97999953
STDR2,2000,4,200004,0,0,65.80000098,9.38999979,22.96999949
STGL3,2000,4,200004,0,0,53.8000008,6.859999847,20.14999955
STGL2,2000,4,200004,0,0,41.20000061,8.679999806,18.0199996
STGL1,2000,4,200004,10.00000015,0,75.20000112,5.629999874,16.94999962
STIN,2000,4,200004,87.5000013,0,32.20000048,4.779999893,21.49999952
STPO3,2000,4,200004,0,0,55.70000083,7.199999839,22.12999951
STPO2,2000,4,200004,0,0,75.80000113,3.58999992,18.11999959
STPO1,2000,4,200004,0,0,91.30000136,7.309999837,20.77999954
STTO-SC,2000,4,200004,0,0,54.0000008,7.019999843,21.39999952
STTO-IH,2000,4,200004,0,0,59.10000088,7.419999834,21.60999952
STTO-BH,2000,4,200004,0,0,66.00000098,8.189999817,22.01999951
STTO-TM2,2000,4,200004,0,0,67.70000101,8.599999808,21.55999952
CAAM,2000,5,200005,152.5000023,0,3.000000045,10.70999976,26.8199994
CAAN2,2000,5,200005,164.5000025,0,1.400000021,7.409999834,27.15999939
CAAN1,2000,5,200005,169.4000025,0,1.100000016,9.339999791,27.72999938
CACO2,2000,5,200005,144.3000022,0,18.60000028,8.909999801,23.84999947
CACO3,2000,5,200005,165.9000025,0,6.300000094,10.68999976,26.52999941
CACO1,2000,5,200005,157.4000023,0,1.000000015,10.02999978,23.60999947
CAIN2,2000,5,200005,183.0000027,0,0.900000013,12.97999971,30.11999933
CAIN3,2000,5,200005,168.4000025,0,0.300000004,9.009999799,26.7199994
CAIN4,2000,5,200005,168.8000025,0,0.800000012,10.84999976,25.51999943
STBR3,2000,5,200005,127.3000019,0,34.00000051,10.14999977,25.19999944
STBR1,2000,5,200005,118.8000018,0,41.90000062,11.09999975,26.22999941
STBR2,2000,5,200005,89.40000133,0,34.40000051,10.10999977,23.16999948
STDI,2000,5,200005,133.800002,0,31.80000047,11.02999975,25.28999943
STDR2,2000,5,200005,102.6000015,0,43.50000065,11.62999974,25.46999943
STGL3,2000,5,200005,89.40000133,0,34.40000051,10.10999977,23.16999948
STGL2,2000,5,200005,118.0000018,0,26.40000039,10.68999976,20.04999955
STGL1,2000,5,200005,95.50000142,0,49.50000074,8.9299998,19.55999956
STIN,2000,5,200005,155.6000023,0,6.200000092,8.319999814,26.26999941
STPO3,2000,5,200005,0,0,81.30000121,9.639999785,25.03999944
STPO2,2000,5,200005,29.10000043,0,92.00000137,6.039999865,20.75999954
STPO1,2000,5,200005,45.00000067,0,47.60000071,9.559999786,23.36999948
STTO-SC,2000,5,200005,0,0,79.00000118,9.319999792,24.07999946
STTO-IH,2000,5,200005,19.10000028,0,76.10000113,9.929999778,23.95999946
STTO-BH,2000,5,200005,143.4000021,0,22.80000034,10.93999976,26.01999942
STTO-TM2,2000,5,200005,90.20000134,0,49.30000073,11.19999975,24.34999946
CAAM,2000,6,200006,168.3000025,0,0,12.90999971,30.96999931
CAAN2,2000,6,200006,186.0000028,0,1.100000016,10.06999977,33.09999926
CAAN1,2000,6,200006,186.2000028,0,3.600000054,12.51999972,32.81999927
CACO2,2000,6,200006,181.2000027,0,3.800000057,12.32999972,29.49999934
CACO3,2000,6,200006,186.4000028,0,8.200000122,14.85999967,31.96999929
CACO1,2000,6,200006,178.1000027,0,1.300000019,14.82999967,28.66999936
CAIN2,2000,6,200006,200.000003,0,2.400000036,17.42999961,35.20999921
CAIN3,2000,6,200006,186.4000028,0,0.70000001,11.13999975,31.69999929
CAIN4,2000,6,200006,190.0000028,0,0.800000012,14.54999967,30.76999931
STBR3,2000,6,200006,175.6000026,0,5.300000079,12.65999972,30.70999931
STBR1,2000,6,200006,168.9000025,0,13.2000002,14.69999967,32.87999927
STBR2,2000,6,200006,166.8000025,0,14.70000022,13.2999997,30.46999932
STDI,2000,6,200006,167.0000025,0,21.10000031,15.88999964,31.1699993
STDR2,2000,6,200006,172.4000026,0,12.80000019,15.89999964,33.04999926
STGL3,2000,6,200006,166.8000025,0,14.70000022,13.2999997,30.46999932
STGL2,2000,6,200006,159.7000024,0,12.70000019,15.91999964,25.24999944
STGL1,2000,6,200006,158.3000024,0,12.70000019,13.02999971,27.40999939
STIN,2000,6,200006,173.2000026,0,7.900000118,10.80999976,31.54999929
STPO3,2000,6,200006,137.6000021,0,11.80000018,13.65999969,31.92999929
STPO2,2000,6,200006,148.4000022,0,18.50000028,10.43999977,27.91999938
STPO1,2000,6,200006,161.8000024,0,16.00000024,14.61999967,30.61999932
STTO-SC,2000,6,200006,0,0,10.90000016,12.99999971,31.97999929
STTO-IH,2000,6,200006,160.1000024,0,14.70000022,13.99999969,31.2599993
STTO-BH,2000,6,200006,174.1000026,0,16.90000025,15.32999966,32.67999927
STTO-TM2,2000,6,200006,169.0000025,0,15.70000023,15.63999965,31.4199993
CAAM,2000,7,200007,179.7000027,0,0,14.15999968,32.61999927
CAAN2,2000,7,200007,186.5000028,0,0,10.08999977,32.75999927
CAAN1,2000,7,200007,193.8000029,0,0,12.33999972,33.32999926
CACO2,2000,7,200007,185.3000028,0,0.600000009,13.11999971,30.64999931
CACO3,2000,7,200007,195.1000029,0,0,15.50999965,32.50999927
CACO1,2000,7,200007,184.1000027,0,0.200000003,15.62999965,30.43999932
CAIN2,2000,7,200007,204.000003,0,0,18.35999959,36.21999919
CAIN3,2000,7,200007,189.1000028,0,0,11.31999975,32.28999928
CAIN4,2000,7,200007,193.7000029,0,0.100000001,14.94999967,31.4399993
STBR3,2000,7,200007,189.8000028,0,0,12.56999972,30.58999932
STBR1,2000,7,200007,191.2000028,0,0.100000001,14.63999967,32.79999927
STBR2,2000,7,200007,187.8000028,0,0,12.89999971,30.95999931
STDI,2000,7,200007,190.6000028,0,0.100000001,16.27999964,32.15999928
STDR2,2000,7,200007,196.7000029,0,0,15.76999965,32.68999927
STGL3,2000,7,200007,187.8000028,0,0,12.89999971,30.95999931
STGL2,2000,7,200007,173.8000026,0,0.100000001,13.00999971,24.67999945
STGL1,2000,7,200007,176.3000026,0,0.100000001,14.62999967,27.47999939
STIN,2000,7,200007,185.5000028,0,0.100000001,10.44999977,31.3299993
STPO3,2000,7,200007,197.0000029,0,0,13.4699997,32.21999928
STPO2,2000,7,200007,173.9000026,0,0,10.55999976,28.53999936
STPO1,2000,7,200007,185.1000028,0,0.70000001,14.12999968,30.31999932
STTO-SC,2000,7,200007,192.3000029,0,0,13.04999971,31.66999929
STTO-IH,2000,7,200007,182.9000027,0,0.100000001,13.5499997,31.96999929
STTO-BH,2000,7,200007,198.100003,0,0.100000001,15.67999965,33.44999925
STTO-TM2,2000,7,200007,195.8000029,0,0,15.21999966,31.79999929
CAAM,2000,8,200008,163.2000024,0,1.200000018,15.94999964,33.18999926
CAAN2,2000,8,200008,171.6000026,0,1.400000021,11.86999973,34.85999922
CAAN1,2000,8,200008,178.7000027,0,0.100000001,13.72999969,34.82999922
CACO2,2000,8,200008,168.1000025,0,4.500000067,14.70999967,31.61999929
CACO3,2000,8,200008,178.7000027,0,1.900000028,16.83999962,33.44999925
CACO1,2000,8,200008,162.3000024,0,4.100000061,16.72999963,28.88999935
CAIN2,2000,8,200008,181.2000027,0,5.900000088,19.83999956,36.35999919
CAIN3,2000,8,200008,174.1000026,0,0.200000003,12.99999971,33.25999926
CAIN4,2000,8,200008,179.7000027,0,0.400000006,16.99999962,32.94999926
STBR3,2000,8,200008,169.4000025,0,1.200000018,13.3799997,32.36999928
STBR1,2000,8,200008,171.6000026,0,0,15.54999965,34.27999923
STBR2,2000,8,200008,168.5000025,0,0.100000001,13.83999969,32.29999928
STDI,2000,8,200008,177.3000026,0,0.100000001,17.6799996,33.80999924
STDR2,2000,8,200008,176.1000026,0,0.100000001,16.44999963,34.29999923
STGL3,2000,8,200008,168.5000025,0,0.100000001,13.83999969,32.29999928
STGL2,2000,8,200008,159.4000024,0,1.100000016,16.30999964,26.6499994
STGL1,2000,8,200008,161.0000024,0,0.300000004,16.05999964,29.29999935
STIN,2000,8,200008,167.8000025,0,0.600000009,11.61999974,32.54999927
STPO3,2000,8,200008,178.3000027,0,0.100000001,16.05999964,33.47999925
STPO2,2000,8,200008,154.2000023,0,0.200000003,12.35999972,30.00999933
STPO1,2000,8,200008,168.2000025,0,0.100000001,15.92999964,32.25999928
STTO-SC,2000,8,200008,174.0000026,0,0.400000006,15.03999966,33.61999925
STTO-IH,2000,8,200008,165.3000025,0,0,15.28999966,33.33999925
STTO-BH,2000,8,200008,178.7000027,0,0.500000007,17.7999996,34.79999922
STTO-TM2,2000,8,200008,176.2000026,0,0,17.03999962,32.88999926
CAAM,2000,9,200009,113.3000017,0,9.200000137,12.59999972,30.02999933
CAAN2,2000,9,200009,129.5000019,0,1.800000027,9.169999795,30.56999932
CAAN1,2000,9,200009,134.900002,0,0.200000003,10.74999976,30.56999932
CACO2,2000,9,200009,133.300002,0,1.500000022,11.49999974,27.48999939
CACO3,2000,9,200009,140.3000021,0,0.70000001,13.3499997,29.74999934
CACO1,2000,9,200009,124.3000019,0,3.400000051,13.4999997,25.79999942
CAIN2,2000,9,200009,145.8000022,0,0,15.24999966,32.48999927
CAIN3,2000,9,200009,131.500002,0,1.200000018,10.42999977,29.20999935
CAIN4,2000,9,200009,137.200002,0,1.000000015,14.20999968,28.50999936
STBR3,2000,9,200009,126.3000019,0,2.100000031,12.87999971,29.51999934
STBR1,2000,9,200009,121.7000018,0,6.800000101,13.3999997,31.2999993
STBR2,2000,9,200009,116.2000017,0,9.800000146,12.25999973,28.26999937
STDI,2000,9,200009,125.7000019,0,12.90000019,13.07999971,29.45999934
STDR2,2000,9,200009,116.6000017,0,14.00000021,14.33999968,30.33999932
STGL3,2000,9,200009,116.2000017,0,9.800000146,12.25999973,28.26999937
STGL2,2000,9,200009,112.0000017,0,12.00000018,14.74999967,24.75999945
STGL1,2000,9,200009,114.3000017,0,9.900000148,14.23999968,26.41999941
STIN,2000,9,200009,126.0000019,0,2.200000033,9.889999779,28.72999936
STPO3,2000,9,200009,107.5000016,0,22.70000034,12.69999972,29.41999934
STPO2,2000,9,200009,64.70000096,0,45.80000068,9.089999797,25.73999942
STPO1,2000,9,200009,102.2000015,0,21.70000032,13.2899997,27.90999938
STTO-SC,2000,9,200009,103.7000015,0,24.60000037,13.2699997,29.14999935
STTO-IH,2000,9,200009,86.50000129,0,34.40000051,12.48999972,28.92999935
STTO-BH,2000,9,200009,122.8000018,0,10.20000015,14.05999969,30.60999932
STTO-TM2,2000,9,200009,109.0000016,0,20.50000031,14.46999968,29.05999935
CAAM,2000,10,200010,43.70000065,0,43.10000064,8.439999811,21.66999952
CAAN2,2000,10,200010,58.30000087,0,34.70000052,5.099999886,23.70999947
CAAN1,2000,10,200010,69.10000103,0,27.20000041,7.229999838,23.75999947
CACO2,2000,10,200010,62.20000093,0,34.80000052,6.639999852,20.73999954
CACO3,2000,10,200010,70.20000105,0,31.40000047,8.169999817,22.62999949
CACO1,2000,10,200010,65.30000097,0,25.00000037,7.869999824,18.46999959
CAIN2,2000,10,200010,102.7000015,0,4.500000067,10.89999976,24.61999945
CAIN3,2000,10,200010,61.10000091,0,34.50000051,6.879999846,23.13999948
CAIN4,2000,10,200010,76.90000115,0,22.90000034,9.939999778,22.03999951
STBR3,2000,10,200010,5.900000088,0,75.40000112,10.39999977,22.65999949
STBR1,2000,10,200010,21.00000031,0,58.50000087,9.469999788,23.85999947
STBR2,2000,10,200010,1.300000019,0,77.80000116,8.49999981,21.58999952
STDI,2000,10,200010,15.00000022,0,84.10000125,9.129999796,21.97999951
STDR2,2000,10,200010,0,0,128.4000019,10.85999976,23.04999948
STGL3,2000,10,200010,1.300000019,0,77.80000116,8.49999981,21.58999952
STGL2,2000,10,200010,0,0,85.40000127,10.20999977,19.40999957
STGL1,2000,10,200010,0,0,111.2000017,10.21999977,20.17999955
STIN,2000,10,200010,31.40000047,0,54.70000082,6.359999858,21.79999951
STPO3,2000,10,200010,0,0,128.0000019,8.669999806,23.06999948
STPO2,2000,10,200010,0,0,160.8000024,4.779999893,18.82999958
STPO1,2000,10,200010,0,0,179.5000027,8.999999799,20.73999954
STTO-SC,2000,10,200010,0,0,123.4000018,9.689999783,22.4699995
STTO-IH,2000,10,200010,0,0,129.7000019,8.319999814,22.07999951
STTO-BH,2000,10,200010,0,0,89.50000133,9.559999786,22.97999949
STTO-TM2,2000,10,200010,0,0,119.4000018,10.31999977,21.89999951
CAAM,2000,11,200011,52.20000078,0,1.000000015,3.859999914,15.57999965
CAAN2,2000,11,200011,38.10000057,0,0.100000001,-0.639999986,14.91999967
CAAN1,2000,11,200011,43.30000065,0,0.100000001,-0.099999998,17.12999962
CACO2,2000,11,200011,33.90000051,0,6.200000092,0.069999998,11.98999973
CACO3,2000,11,200011,44.10000066,0,3.900000058,1.159999974,14.38999968
CACO1,2000,11,200011,47.3000007,0,0.100000001,2.399999946,11.88999973
CAIN2,2000,11,200011,63.60000095,0,0,3.449999923,16.77999962
CAIN3,2000,11,200011,45.60000068,0,0,0.969999978,15.81999965
CAIN4,2000,11,200011,57.10000085,0,0.100000001,3.639999919,14.15999968
STBR3,2000,11,200011,7.000000104,0,30.00000045,4.869999891,15.13999966
STBR1,2000,11,200011,13.4000002,0,20.50000031,2.939999934,15.19999966
STBR2,2000,11,200011,2.300000034,0,33.4000005,3.329999926,13.84999969
STDI,2000,11,200011,38.70000058,0,11.40000017,2.66999994,13.6399997
STDR2,2000,11,200011,0,0,46.30000069,4.599999897,14.09999968
STGL3,2000,11,200011,2.300000034,0,33.4000005,3.329999926,13.84999969
STGL2,2000,11,200011,10.00000015,0,28.40000042,4.989999888,14.27999968
STGL1,2000,11,200011,0,0,86.90000129,2.899999935,11.35999975
STIN,2000,11,200011,31.70000047,0,5.200000077,-0.119999997,16.78999962
STPO3,2000,11,200011,0,0,36.40000054,2.349999947,14.64999967
STPO2,2000,11,200011,0,0,61.80000092,-0.999999978,11.27999975
STPO1,2000,11,200011,0,0,58.80000088,2.299999949,12.85999971
STTO-SC,2000,11,200011,0,0,34.60000052,2.69999994,13.81999969
STTO-IH,2000,11,200011,0,0,43.60000065,2.579999942,14.60999967
STTO-BH,2000,11,200011,28.60000043,0,12.80000019,3.10999993,15.28999966
STTO-TM2,2000,11,200011,0,0,47.0000007,3.58999992,14.44999968
CAAM,2000,12,200012,44.50000066,0,0.300000004,5.029999888,16.54999963
CAAN2,2000,12,200012,36.20000054,0,0.500000007,1.009999977,16.40999963
CAAN1,2000,12,200012,36.10000054,0,1.000000015,0.269999994,18.0499996
CACO2,2000,12,200012,33.6000005,0,5.800000086,1.159999974,14.01999969
CACO3,2000,12,200012,41.20000061,0,2.600000039,2.139999952,15.68999965
CACO1,2000,12,200012,46.30000069,0,0,4.619999897,13.08999971
CAIN2,2000,12,200012,53.5000008,0,0,3.019999932,16.99999962
CAIN3,2000,12,200012,40.5000006,0,0.900000013,2.049999954,17.15999962
CAIN4,2000,12,200012,46.9000007,0,1.600000024,5.079999886,16.10999964
STBR3,2000,12,200012,6.600000098,0,19.70000029,4.619999897,14.61999967
STBR1,2000,12,200012,10.60000016,0,13.1000002,2.759999938,14.92999967
STBR2,2000,12,200012,3.700000055,0,22.30000033,4.059999909,13.78999969
STDI,2000,12,200012,30.50000045,0,12.20000018,3.489999922,15.52999965
STDR2,2000,12,200012,0,0,47.90000071,4.729999894,14.30999968
STGL3,2000,12,200012,3.700000055,0,22.30000033,4.059999909,13.78999969
STGL2,2000,12,200012,7.900000118,0,25.70000038,7.029999843,15.17999966
STGL1,2000,12,200012,0,0,61.80000092,3.819999915,12.37999972
STIN,2000,12,200012,22.00000033,0,8.500000127,0.259999994,17.61999961
STPO3,2000,12,200012,0,0,37.20000055,3.209999928,14.28999968
STPO2,2000,12,200012,0,0,90.90000135,0,11.81999974
STPO1,2000,12,200012,0,0,81.50000121,3.679999918,13.5899997
STTO-SC,2000,12,200012,0,0,33.6000005,3.969999911,13.82999969
STTO-IH,2000,12,200012,0,0,59.20000088,3.479999922,14.92999967
STTO-BH,2000,12,200012,22.50000034,0,10.40000015,3.349999925,15.88999964
STTO-TM2,2000,12,200012,0,0,58.20000087,4.229999905,15.02999966
CAAM,2001,1,200101,0,0,147.9000022,4.499999899,14.54999967
CAAN2,2001,1,200101,0,0,77.20000115,0.89999998,14.82999967
CAAN1,2001,1,200101,0,0,59.60000089,2.009999955,17.24999961
CACO2,2001,1,200101,0,0,87.80000131,0.919999979,12.05999973
CACO3,2001,1,200101,0,0,78.30000117,2.329999948,14.19999968
CACO1,2001,1,200101,0,0,95.60000142,3.319999926,11.20999975
CAIN2,2001,1,200101,11.10000017,0,44.10000066,4.749999894,16.45999963
CAIN3,2001,1,200101,0,0,66.60000099,2.439999945,16.06999964
CAIN4,2001,1,200101,0,0,74.0000011,4.609999897,14.80999967
STBR3,2001,1,200101,0,0,124.5000019,5.269999882,13.76999969
STBR1,2001,1,200101,0,0,120.2000018,3.57999992,12.74999972
STBR2,2001,1,200101,0,0,149.4000022,3.919999912,11.13999975
STDI,2001,1,200101,0,0,139.4000021,3.949999912,13.2299997
STDR2,2001,1,200101,0,0,170.6000025,4.799999893,11.97999973
STGL3,2001,1,200101,0,0,149.4000022,3.919999912,11.13999975
STGL2,2001,1,200101,0,0,107.9000016,5.609999875,12.17999973
STGL1,2001,1,200101,0,0,177.5000026,3.879999913,9.769999782
STIN,2001,1,200101,0,0,127.9000019,2.129999952,16.05999964
STPO3,2001,1,200101,0,0,117.5000018,4.349999903,13.5199997
STPO2,2001,1,200101,0,21.00000031,145.7000022,0.299999993,8.899999801
STPO1,2001,1,200101,0,0,213.1000032,2.719999939,10.64999976
STTO-SC,2001,1,200101,0,0,101.8000015,3.679999918,12.90999971
STTO-IH,2001,1,200101,0,0,138.1000021,3.789999915,11.67999974
STTO-BH,2001,1,200101,0,0,114.6000017,4.4799999,14.38999968
STTO-TM2,2001,1,200101,0,0,166.9000025,4.429999901,12.72999972
CAAM,2001,2,200102,0,0,271.200004,3.10999993,13.00999971
CAAN2,2001,2,200102,0,0,105.8000016,1.439999968,13.3299997
CAAN1,2001,2,200102,0,0,91.90000137,4.279999904,17.09999962
CACO2,2001,2,200102,0,0,80.8000012,2.149999952,12.56999972
CACO3,2001,2,200102,0,0,74.60000111,3.039999932,13.74999969
CACO1,2001,2,200102,0,0,154.9000023,2.209999951,9.639999785
CAIN2,2001,2,200102,9.500000142,0,54.70000082,4.829999892,16.34999963
CAIN3,2001,2,200102,0,0,100.8000015,3.229999928,15.03999966
CAIN4,2001,2,200102,0,0,99.90000149,4.439999901,13.86999969
STBR3,2001,2,200102,0,0,190.2000028,6.369999858,13.2699997
STBR1,2001,2,200102,0,0,125.6000019,5.569999876,13.5599997
STBR2,2001,2,200102,0,0,196.0000029,5.149999885,11.83999974
STDI,2001,2,200102,0,0,147.7000022,3.419999924,13.00999971
STDR2,2001,2,200102,0,0,229.2000034,7.089999842,13.00999971
STGL3,2001,2,200102,0,0,196.0000029,5.149999885,11.83999974
STGL2,2001,2,200102,0,0,150.3000022,5.839999869,12.73999972
STGL1,2001,2,200102,0,0,265.900004,4.199999906,8.699999806
STIN,2001,2,200102,0,0,79.70000119,3.759999916,15.31999966
STPO3,2001,2,200102,0,0,158.6000024,5.579999875,14.55999967
STPO2,2001,2,200102,0,83.60000125,224.5000033,0.849999981,9.39999979
STPO1,2001,2,200102,0,0,330.6000049,3.669999918,11.26999975
STTO-SC,2001,2,200102,0,0,143.6000021,4.4599999,14.47999968
STTO-IH,2001,2,200102,0,0,186.4000028,5.199999884,13.05999971
STTO-BH,2001,2,200102,0,0,109.1000016,4.819999892,14.75999967
STTO-TM2,2001,2,200102,0,0,219.9000033,5.189999884,13.1999997
CAAM,2001,3,200103,0,0,64.20000096,3.639999919,16.76999963
CAAN2,2001,3,200103,0,0,63.50000095,1.33999997,15.87999965
CAAN1,2001,3,200103,0,0,66.10000098,3.14999993,18.44999959
CACO2,2001,3,200103,20.60000031,0,18.80000028,1.79999996,14.38999968
CACO3,2001,3,200103,10.90000016,0,30.70000046,3.619999919,15.97999964
CACO1,2001,3,200103,0,0,55.00000082,3.629999919,13.2899997
CAIN2,2001,3,200103,91.00000136,0,19.50000029,5.569999876,19.79999956
CAIN3,2001,3,200103,0,0,45.00000067,2.769999938,17.02999962
CAIN4,2001,3,200103,0,0,79.70000119,4.959999889,15.42999966
