"Date.Time","Unit","temp","bench","block","hour","minute","Date"
2021-11-14 12:12:00,"C",14.5,1,13,12,12,2021-11-14
2021-11-14 13:12:00,"C",15.5,1,13,13,12,2021-11-14
2021-11-14 14:12:00,"C",16,1,13,14,12,2021-11-14
2021-11-14 15:12:00,"C",15.5,1,13,15,12,2021-11-14
2021-11-14 16:12:00,"C",14,1,13,16,12,2021-11-14
2021-11-14 17:12:00,"C",13,1,13,17,12,2021-11-14
2021-11-14 18:12:00,"C",12.5,1,13,18,12,2021-11-14
2021-11-14 19:12:00,"C",12.5,1,13,19,12,2021-11-14
2021-11-14 20:12:00,"C",12,1,13,20,12,2021-11-14
2021-11-14 21:12:00,"C",12,1,13,21,12,2021-11-14
2021-11-14 22:12:00,"C",12,1,13,22,12,2021-11-14
2021-11-14 23:12:00,"C",12,1,13,23,12,2021-11-14
2021-11-15 00:12:00,"C",11.5,1,13,0,12,2021-11-15
2021-11-15 01:12:00,"C",11.5,1,13,1,12,2021-11-15
2021-11-15 02:12:00,"C",11.5,1,13,2,12,2021-11-15
2021-11-15 03:12:00,"C",11.5,1,13,3,12,2021-11-15
2021-11-15 04:12:00,"C",11.5,1,13,4,12,2021-11-15
2021-11-15 05:12:00,"C",11.5,1,13,5,12,2021-11-15
2021-11-15 06:12:00,"C",11.5,1,13,6,12,2021-11-15
2021-11-15 07:12:00,"C",11.5,1,13,7,12,2021-11-15
2021-11-15 08:12:00,"C",12.5,1,13,8,12,2021-11-15
2021-11-15 09:12:00,"C",13,1,13,9,12,2021-11-15
2021-11-15 10:12:00,"C",13.5,1,13,10,12,2021-11-15
2021-11-15 11:12:00,"C",15,1,13,11,12,2021-11-15
2021-11-15 12:12:00,"C",16.5,1,13,12,12,2021-11-15
2021-11-15 13:12:00,"C",16.5,1,13,13,12,2021-11-15
2021-11-15 14:12:00,"C",16.5,1,13,14,12,2021-11-15
2021-11-15 15:12:00,"C",15.5,1,13,15,12,2021-11-15
2021-11-15 16:12:00,"C",14.5,1,13,16,12,2021-11-15
2021-11-15 17:12:00,"C",13.5,1,13,17,12,2021-11-15
2021-11-15 18:12:00,"C",13,1,13,18,12,2021-11-15
2021-11-15 19:12:00,"C",13,1,13,19,12,2021-11-15
2021-11-15 20:12:00,"C",13,1,13,20,12,2021-11-15
2021-11-15 21:12:00,"C",12.5,1,13,21,12,2021-11-15
2021-11-15 22:12:00,"C",12.5,1,13,22,12,2021-11-15
2021-11-15 23:12:00,"C",12.5,1,13,23,12,2021-11-15
2021-11-16 00:12:00,"C",12.5,1,13,0,12,2021-11-16
2021-11-16 01:12:00,"C",12.5,1,13,1,12,2021-11-16
2021-11-16 02:12:00,"C",12.5,1,13,2,12,2021-11-16
2021-11-16 03:12:00,"C",12.5,1,13,3,12,2021-11-16
2021-11-16 04:12:00,"C",12,1,13,4,12,2021-11-16
2021-11-16 05:12:00,"C",12,1,13,5,12,2021-11-16
2021-11-16 06:12:00,"C",11.5,1,13,6,12,2021-11-16
2021-11-16 07:12:00,"C",11.5,1,13,7,12,2021-11-16
2021-11-16 08:12:00,"C",12,1,13,8,12,2021-11-16
2021-11-16 09:12:00,"C",12.5,1,13,9,12,2021-11-16
2021-11-16 10:12:00,"C",14.5,1,13,10,12,2021-11-16
2021-11-16 11:12:00,"C",19.5,1,13,11,12,2021-11-16
2021-11-16 12:12:00,"C",21.5,1,13,12,12,2021-11-16
2021-11-16 13:12:00,"C",24,1,13,13,12,2021-11-16
2021-11-16 14:12:00,"C",23.5,1,13,14,12,2021-11-16
2021-11-16 15:12:00,"C",21.5,1,13,15,12,2021-11-16
2021-11-16 16:12:00,"C",20,1,13,16,12,2021-11-16
2021-11-16 17:12:00,"C",16,1,13,17,12,2021-11-16
2021-11-16 18:12:00,"C",13,1,13,18,12,2021-11-16
2021-11-16 19:12:00,"C",12,1,13,19,12,2021-11-16
2021-11-16 20:12:00,"C",11.5,1,13,20,12,2021-11-16
2021-11-16 21:12:00,"C",11,1,13,21,12,2021-11-16
2021-11-16 22:12:00,"C",10,1,13,22,12,2021-11-16
2021-11-16 23:12:00,"C",9,1,13,23,12,2021-11-16
2021-11-17 00:12:00,"C",8.5,1,13,0,12,2021-11-17
2021-11-17 01:12:00,"C",8.5,1,13,1,12,2021-11-17
2021-11-17 02:12:00,"C",8,1,13,2,12,2021-11-17
2021-11-17 03:12:00,"C",7.5,1,13,3,12,2021-11-17
2021-11-17 04:12:00,"C",6.5,1,13,4,12,2021-11-17
2021-11-17 05:12:00,"C",6,1,13,5,12,2021-11-17
2021-11-17 06:12:00,"C",5.5,1,13,6,12,2021-11-17
2021-11-17 07:12:00,"C",5.5,1,13,7,12,2021-11-17
2021-11-17 08:12:00,"C",8,1,13,8,12,2021-11-17
2021-11-17 09:12:00,"C",15,1,13,9,12,2021-11-17
2021-11-17 10:12:00,"C",17,1,13,10,12,2021-11-17
2021-11-17 11:12:00,"C",20.5,1,13,11,12,2021-11-17
2021-11-17 12:12:00,"C",21.5,1,13,12,12,2021-11-17
2021-11-17 13:12:00,"C",24.5,1,13,13,12,2021-11-17
2021-11-17 14:12:00,"C",22.5,1,13,14,12,2021-11-17
2021-11-17 15:12:00,"C",20.5,1,13,15,12,2021-11-17
2021-11-17 16:12:00,"C",18,1,13,16,12,2021-11-17
2021-11-17 17:12:00,"C",14,1,13,17,12,2021-11-17
2021-11-17 18:12:00,"C",11.5,1,13,18,12,2021-11-17
2021-11-17 19:12:00,"C",10.5,1,13,19,12,2021-11-17
2021-11-17 20:12:00,"C",9.5,1,13,20,12,2021-11-17
2021-11-17 21:12:00,"C",9,1,13,21,12,2021-11-17
2021-11-17 22:12:00,"C",8.5,1,13,22,12,2021-11-17
2021-11-17 23:12:00,"C",8,1,13,23,12,2021-11-17
2021-11-18 00:12:00,"C",7.5,1,13,0,12,2021-11-18
2021-11-18 01:12:00,"C",7,1,13,1,12,2021-11-18
2021-11-18 02:12:00,"C",6.5,1,13,2,12,2021-11-18
2021-11-18 03:12:00,"C",7,1,13,3,12,2021-11-18
2021-11-18 04:12:00,"C",7,1,13,4,12,2021-11-18
2021-11-18 05:12:00,"C",6.5,1,13,5,12,2021-11-18
2021-11-18 06:12:00,"C",6,1,13,6,12,2021-11-18
2021-11-18 07:12:00,"C",6.5,1,13,7,12,2021-11-18
2021-11-18 08:12:00,"C",8.5,1,13,8,12,2021-11-18
2021-11-18 09:12:00,"C",12,1,13,9,12,2021-11-18
2021-11-18 10:12:00,"C",15,1,13,10,12,2021-11-18
2021-11-18 11:12:00,"C",16,1,13,11,12,2021-11-18
2021-11-18 12:12:00,"C",18,1,13,12,12,2021-11-18
2021-11-18 13:12:00,"C",16.5,1,13,13,12,2021-11-18
2021-11-18 14:12:00,"C",15.5,1,13,14,12,2021-11-18
2021-11-18 15:12:00,"C",15,1,13,15,12,2021-11-18
2021-11-18 16:12:00,"C",13.5,1,13,16,12,2021-11-18
2021-11-18 17:12:00,"C",12.5,1,13,17,12,2021-11-18
2021-11-18 18:12:00,"C",12,1,13,18,12,2021-11-18
2021-11-18 19:12:00,"C",11.5,1,13,19,12,2021-11-18
2021-11-18 20:12:00,"C",11,1,13,20,12,2021-11-18
2021-11-18 21:12:00,"C",11.5,1,13,21,12,2021-11-18
2021-11-18 22:12:00,"C",11,1,13,22,12,2021-11-18
2021-11-18 23:12:00,"C",11,1,13,23,12,2021-11-18
2021-11-19 00:12:00,"C",11,1,13,0,12,2021-11-19
2021-11-19 01:12:00,"C",11,1,13,1,12,2021-11-19
2021-11-19 02:12:00,"C",11,1,13,2,12,2021-11-19
2021-11-19 03:12:00,"C",10.5,1,13,3,12,2021-11-19
2021-11-19 04:12:00,"C",10.5,1,13,4,12,2021-11-19
2021-11-19 05:12:00,"C",11,1,13,5,12,2021-11-19
2021-11-19 06:12:00,"C",11,1,13,6,12,2021-11-19
2021-11-19 07:12:00,"C",11.5,1,13,7,12,2021-11-19
2021-11-19 08:12:00,"C",12.5,1,13,8,12,2021-11-19
2021-11-19 09:12:00,"C",14,1,13,9,12,2021-11-19
2021-11-19 10:12:00,"C",17.5,1,13,10,12,2021-11-19
2021-11-19 11:12:00,"C",21,1,13,11,12,2021-11-19
2021-11-19 12:12:00,"C",23,1,13,12,12,2021-11-19
2021-11-19 13:12:00,"C",21,1,13,13,12,2021-11-19
2021-11-19 14:12:00,"C",17.5,1,13,14,12,2021-11-19
2021-11-19 15:12:00,"C",16,1,13,15,12,2021-11-19
2021-11-19 16:12:00,"C",14.5,1,13,16,12,2021-11-19
2021-11-19 17:12:00,"C",13.5,1,13,17,12,2021-11-19
2021-11-19 18:12:00,"C",13,1,13,18,12,2021-11-19
2021-11-19 19:12:00,"C",13,1,13,19,12,2021-11-19
2021-11-19 20:12:00,"C",13,1,13,20,12,2021-11-19
2021-11-19 21:12:00,"C",12.5,1,13,21,12,2021-11-19
2021-11-19 22:12:00,"C",12.5,1,13,22,12,2021-11-19
2021-11-19 23:12:00,"C",11,1,13,23,12,2021-11-19
2021-11-20 00:12:00,"C",10.5,1,13,0,12,2021-11-20
2021-11-20 01:12:00,"C",10,1,13,1,12,2021-11-20
2021-11-20 02:12:00,"C",9.5,1,13,2,12,2021-11-20
2021-11-20 03:12:00,"C",9,1,13,3,12,2021-11-20
2021-11-20 04:12:00,"C",9,1,13,4,12,2021-11-20
2021-11-20 05:12:00,"C",8.5,1,13,5,12,2021-11-20
2021-11-20 06:12:00,"C",7.5,1,13,6,12,2021-11-20
2021-11-20 07:12:00,"C",7.5,1,13,7,12,2021-11-20
2021-11-20 08:12:00,"C",10,1,13,8,12,2021-11-20
2021-11-20 09:12:00,"C",17,1,13,9,12,2021-11-20
2021-11-20 10:12:00,"C",17.5,1,13,10,12,2021-11-20
2021-11-20 11:12:00,"C",20.5,1,13,11,12,2021-11-20
2021-11-20 12:12:00,"C",22,1,13,12,12,2021-11-20
2021-11-20 13:12:00,"C",24.5,1,13,13,12,2021-11-20
2021-11-20 14:12:00,"C",23,1,13,14,12,2021-11-20
2021-11-20 15:12:00,"C",21.5,1,13,15,12,2021-11-20
2021-11-20 16:12:00,"C",19.5,1,13,16,12,2021-11-20
2021-11-20 17:12:00,"C",15,1,13,17,12,2021-11-20
2021-11-20 18:12:00,"C",13,1,13,18,12,2021-11-20
2021-11-20 19:12:00,"C",12,1,13,19,12,2021-11-20
2021-11-20 20:12:00,"C",11.5,1,13,20,12,2021-11-20
2021-11-20 21:12:00,"C",9.5,1,13,21,12,2021-11-20
2021-11-20 22:12:00,"C",9.5,1,13,22,12,2021-11-20
2021-11-20 23:12:00,"C",9.5,1,13,23,12,2021-11-20
2021-11-21 00:12:00,"C",9.5,1,13,0,12,2021-11-21
2021-11-21 01:12:00,"C",8,1,13,1,12,2021-11-21
2021-11-21 02:12:00,"C",7,1,13,2,12,2021-11-21
2021-11-21 03:12:00,"C",6.5,1,13,3,12,2021-11-21
2021-11-21 04:12:00,"C",7,1,13,4,12,2021-11-21
2021-11-21 05:12:00,"C",5.5,1,13,5,12,2021-11-21
2021-11-21 06:12:00,"C",4.5,1,13,6,12,2021-11-21
2021-11-21 07:12:00,"C",4.5,1,13,7,12,2021-11-21
2021-11-21 08:12:00,"C",7,1,13,8,12,2021-11-21
2021-11-21 09:12:00,"C",15.5,1,13,9,12,2021-11-21
2021-11-21 10:12:00,"C",18.5,1,13,10,12,2021-11-21
2021-11-21 11:12:00,"C",21,1,13,11,12,2021-11-21
2021-11-21 12:12:00,"C",22,1,13,12,12,2021-11-21
2021-11-21 13:12:00,"C",24.5,1,13,13,12,2021-11-21
2021-11-21 14:12:00,"C",24,1,13,14,12,2021-11-21
2021-11-21 15:12:00,"C",21.5,1,13,15,12,2021-11-21
2021-11-21 16:12:00,"C",19,1,13,16,12,2021-11-21
2021-11-21 17:12:00,"C",14.5,1,13,17,12,2021-11-21
2021-11-21 18:12:00,"C",11,1,13,18,12,2021-11-21
2021-11-21 19:12:00,"C",9.5,1,13,19,12,2021-11-21
2021-11-21 20:12:00,"C",8.5,1,13,20,12,2021-11-21
2021-11-21 21:12:00,"C",7.5,1,13,21,12,2021-11-21
2021-11-21 22:12:00,"C",7,1,13,22,12,2021-11-21
2021-11-21 23:12:00,"C",6.5,1,13,23,12,2021-11-21
2021-11-22 00:12:00,"C",5.5,1,13,0,12,2021-11-22
2021-11-22 01:12:00,"C",5,1,13,1,12,2021-11-22
2021-11-22 02:12:00,"C",4.5,1,13,2,12,2021-11-22
2021-11-22 03:12:00,"C",4,1,13,3,12,2021-11-22
2021-11-22 04:12:00,"C",3.5,1,13,4,12,2021-11-22
2021-11-22 05:12:00,"C",3,1,13,5,12,2021-11-22
2021-11-22 06:12:00,"C",3,1,13,6,12,2021-11-22
2021-11-22 07:12:00,"C",3,1,13,7,12,2021-11-22
2021-11-22 08:12:00,"C",6,1,13,8,12,2021-11-22
2021-11-22 09:12:00,"C",13,1,13,9,12,2021-11-22
2021-11-22 10:12:00,"C",17.5,1,13,10,12,2021-11-22
2021-11-22 11:12:00,"C",20.5,1,13,11,12,2021-11-22
2021-11-22 12:12:00,"C",24,1,13,12,12,2021-11-22
2021-11-22 13:12:00,"C",25.5,1,13,13,12,2021-11-22
2021-11-22 14:12:00,"C",24,1,13,14,12,2021-11-22
2021-11-22 15:12:00,"C",21.5,1,13,15,12,2021-11-22
2021-11-22 16:12:00,"C",19,1,13,16,12,2021-11-22
2021-11-22 17:12:00,"C",14,1,13,17,12,2021-11-22
2021-11-22 18:12:00,"C",11,1,13,18,12,2021-11-22
2021-11-22 19:12:00,"C",9.5,1,13,19,12,2021-11-22
2021-11-22 20:12:00,"C",8.5,1,13,20,12,2021-11-22
2021-11-22 21:12:00,"C",8,1,13,21,12,2021-11-22
2021-11-22 22:12:00,"C",7.5,1,13,22,12,2021-11-22
2021-11-22 23:12:00,"C",7,1,13,23,12,2021-11-22
2021-11-23 00:12:00,"C",6.5,1,13,0,12,2021-11-23
2021-11-23 01:12:00,"C",6.5,1,13,1,12,2021-11-23
2021-11-23 02:12:00,"C",6.5,1,13,2,12,2021-11-23
2021-11-23 03:12:00,"C",8,1,13,3,12,2021-11-23
2021-11-23 04:12:00,"C",7.5,1,13,4,12,2021-11-23
2021-11-23 05:12:00,"C",7.5,1,13,5,12,2021-11-23
2021-11-23 06:12:00,"C",7,1,13,6,12,2021-11-23
2021-11-23 07:12:00,"C",6.5,1,13,7,12,2021-11-23
2021-11-23 08:12:00,"C",8,1,13,8,12,2021-11-23
2021-11-23 09:12:00,"C",9.5,1,13,9,12,2021-11-23
2021-11-23 10:12:00,"C",10.5,1,13,10,12,2021-11-23
2021-11-23 11:12:00,"C",12,1,13,11,12,2021-11-23
2021-11-23 12:12:00,"C",16.5,1,13,12,12,2021-11-23
2021-11-23 13:12:00,"C",20.5,1,13,13,12,2021-11-23
2021-11-23 14:12:00,"C",21.5,1,13,14,12,2021-11-23
2021-11-23 15:12:00,"C",19.5,1,13,15,12,2021-11-23
2021-11-23 16:12:00,"C",18,1,13,16,12,2021-11-23
2021-11-23 17:12:00,"C",14.5,1,13,17,12,2021-11-23
2021-11-23 18:12:00,"C",12,1,13,18,12,2021-11-23
2021-11-23 19:12:00,"C",10.5,1,13,19,12,2021-11-23
2021-11-23 20:12:00,"C",9,1,13,20,12,2021-11-23
2021-11-23 21:12:00,"C",10,1,13,21,12,2021-11-23
2021-11-23 22:12:00,"C",11.5,1,13,22,12,2021-11-23
2021-11-23 23:12:00,"C",11,1,13,23,12,2021-11-23
2021-11-24 00:12:00,"C",11,1,13,0,12,2021-11-24
2021-11-24 01:12:00,"C",10.5,1,13,1,12,2021-11-24
2021-11-24 02:12:00,"C",10.5,1,13,2,12,2021-11-24
2021-11-24 03:12:00,"C",10,1,13,3,12,2021-11-24
2021-11-24 04:12:00,"C",9.5,1,13,4,12,2021-11-24
2021-11-24 05:12:00,"C",9,1,13,5,12,2021-11-24
2021-11-24 06:12:00,"C",8.5,1,13,6,12,2021-11-24
2021-11-24 07:12:00,"C",8.5,1,13,7,12,2021-11-24
2021-11-24 08:12:00,"C",11,1,13,8,12,2021-11-24
2021-11-24 09:12:00,"C",14.5,1,13,9,12,2021-11-24
2021-11-24 10:12:00,"C",17,1,13,10,12,2021-11-24
2021-11-24 11:12:00,"C",19.5,1,13,11,12,2021-11-24
2021-11-24 12:12:00,"C",21.5,1,13,12,12,2021-11-24
2021-11-24 13:12:00,"C",22.5,1,13,13,12,2021-11-24
2021-11-24 14:12:00,"C",23,1,13,14,12,2021-11-24
2021-11-24 15:12:00,"C",21.5,1,13,15,12,2021-11-24
2021-11-24 16:12:00,"C",18,1,13,16,12,2021-11-24
2021-11-24 17:12:00,"C",14,1,13,17,12,2021-11-24
2021-11-24 18:12:00,"C",11,1,13,18,12,2021-11-24
2021-11-24 19:12:00,"C",9.5,1,13,19,12,2021-11-24
2021-11-24 20:12:00,"C",8,1,13,20,12,2021-11-24
2021-11-24 21:12:00,"C",7,1,13,21,12,2021-11-24
2021-11-24 22:12:00,"C",6.5,1,13,22,12,2021-11-24
2021-11-24 23:12:00,"C",6,1,13,23,12,2021-11-24
2021-11-25 00:12:00,"C",5,1,13,0,12,2021-11-25
2021-11-25 01:12:00,"C",4.5,1,13,1,12,2021-11-25
2021-11-25 02:12:00,"C",3.5,1,13,2,12,2021-11-25
2021-11-25 03:12:00,"C",3.5,1,13,3,12,2021-11-25
2021-11-25 04:12:00,"C",3,1,13,4,12,2021-11-25
2021-11-25 05:12:00,"C",3,1,13,5,12,2021-11-25
2021-11-25 06:12:00,"C",2.5,1,13,6,12,2021-11-25
2021-11-25 07:12:00,"C",2.5,1,13,7,12,2021-11-25
2021-11-25 08:12:00,"C",5,1,13,8,12,2021-11-25
2021-11-25 09:12:00,"C",11.5,1,13,9,12,2021-11-25
2021-11-25 10:12:00,"C",16,1,13,10,12,2021-11-25
2021-11-25 11:12:00,"C",20,1,13,11,12,2021-11-25
2021-11-25 12:12:00,"C",22.5,1,13,12,12,2021-11-25
2021-11-25 13:12:00,"C",23.5,1,13,13,12,2021-11-25
2021-11-25 14:12:00,"C",24,1,13,14,12,2021-11-25
2021-11-25 15:12:00,"C",20,1,13,15,12,2021-11-25
2021-11-25 16:12:00,"C",18,1,13,16,12,2021-11-25
2021-11-25 17:12:00,"C",13,1,13,17,12,2021-11-25
2021-11-25 18:12:00,"C",10,1,13,18,12,2021-11-25
2021-11-25 19:12:00,"C",8,1,13,19,12,2021-11-25
2021-11-25 20:12:00,"C",7.5,1,13,20,12,2021-11-25
2021-11-25 21:12:00,"C",8.5,1,13,21,12,2021-11-25
2021-11-25 22:12:00,"C",8,1,13,22,12,2021-11-25
2021-11-25 23:12:00,"C",7.5,1,13,23,12,2021-11-25
2021-11-26 00:12:00,"C",7.5,1,13,0,12,2021-11-26
2021-11-26 01:12:00,"C",7,1,13,1,12,2021-11-26
2021-11-26 02:12:00,"C",7,1,13,2,12,2021-11-26
2021-11-26 03:12:00,"C",6.5,1,13,3,12,2021-11-26
2021-11-26 04:12:00,"C",6,1,13,4,12,2021-11-26
2021-11-26 05:12:00,"C",5,1,13,5,12,2021-11-26
2021-11-26 06:12:00,"C",5.5,1,13,6,12,2021-11-26
2021-11-26 07:12:00,"C",5,1,13,7,12,2021-11-26
2021-11-26 08:12:00,"C",6.5,1,13,8,12,2021-11-26
2021-11-26 09:12:00,"C",12.5,1,13,9,12,2021-11-26
2021-11-26 10:12:00,"C",17.5,1,13,10,12,2021-11-26
2021-11-26 11:12:00,"C",21,1,13,11,12,2021-11-26
2021-11-26 12:12:00,"C",24,1,13,12,12,2021-11-26
2021-11-26 13:12:00,"C",23,1,13,13,12,2021-11-26
2021-11-26 14:12:00,"C",25,1,13,14,12,2021-11-26
2021-11-26 15:12:00,"C",23.5,1,13,15,12,2021-11-26
2021-11-26 16:12:00,"C",18,1,13,16,12,2021-11-26
2021-11-26 17:12:00,"C",14.5,1,13,17,12,2021-11-26
2021-11-26 18:12:00,"C",12.5,1,13,18,12,2021-11-26
2021-11-26 19:12:00,"C",11.5,1,13,19,12,2021-11-26
2021-11-26 20:12:00,"C",10.5,1,13,20,12,2021-11-26
2021-11-26 21:12:00,"C",10,1,13,21,12,2021-11-26
2021-11-26 22:12:00,"C",9.5,1,13,22,12,2021-11-26
2021-11-26 23:12:00,"C",9,1,13,23,12,2021-11-26
2021-11-27 00:12:00,"C",9,1,13,0,12,2021-11-27
2021-11-27 01:12:00,"C",8.5,1,13,1,12,2021-11-27
2021-11-27 02:12:00,"C",8.5,1,13,2,12,2021-11-27
2021-11-27 03:12:00,"C",7,1,13,3,12,2021-11-27
2021-11-27 04:12:00,"C",6.5,1,13,4,12,2021-11-27
2021-11-27 05:12:00,"C",6,1,13,5,12,2021-11-27
2021-11-27 06:12:00,"C",5.5,1,13,6,12,2021-11-27
2021-11-27 07:12:00,"C",5.5,1,13,7,12,2021-11-27
2021-11-27 08:12:00,"C",8,1,13,8,12,2021-11-27
2021-11-27 09:12:00,"C",13.5,1,13,9,12,2021-11-27
2021-11-27 10:12:00,"C",18,1,13,10,12,2021-11-27
2021-11-27 11:12:00,"C",22,1,13,11,12,2021-11-27
2021-11-27 12:12:00,"C",23.5,1,13,12,12,2021-11-27
2021-11-27 13:12:00,"C",24,1,13,13,12,2021-11-27
2021-11-27 14:12:00,"C",26,1,13,14,12,2021-11-27
2021-11-27 15:12:00,"C",23,1,13,15,12,2021-11-27
2021-11-27 16:12:00,"C",20,1,13,16,12,2021-11-27
2021-11-27 17:12:00,"C",15.5,1,13,17,12,2021-11-27
2021-11-27 18:12:00,"C",13,1,13,18,12,2021-11-27
2021-11-27 19:12:00,"C",12,1,13,19,12,2021-11-27
2021-11-27 20:12:00,"C",11,1,13,20,12,2021-11-27
2021-11-27 21:12:00,"C",10,1,13,21,12,2021-11-27
2021-11-27 22:12:00,"C",9,1,13,22,12,2021-11-27
2021-11-27 23:12:00,"C",9,1,13,23,12,2021-11-27
2021-11-28 00:12:00,"C",9,1,13,0,12,2021-11-28
2021-11-28 01:12:00,"C",8.5,1,13,1,12,2021-11-28
2021-11-28 02:12:00,"C",7.5,1,13,2,12,2021-11-28
2021-11-28 03:12:00,"C",7,1,13,3,12,2021-11-28
2021-11-28 04:12:00,"C",6.5,1,13,4,12,2021-11-28
2021-11-28 05:12:00,"C",6,1,13,5,12,2021-11-28
2021-11-28 06:12:00,"C",6,1,13,6,12,2021-11-28
2021-11-28 07:12:00,"C",6,1,13,7,12,2021-11-28
2021-11-28 08:12:00,"C",8.5,1,13,8,12,2021-11-28
2021-11-28 09:12:00,"C",13,1,13,9,12,2021-11-28
2021-11-28 10:12:00,"C",17,1,13,10,12,2021-11-28
2021-11-28 11:12:00,"C",21,1,13,11,12,2021-11-28
2021-11-28 12:12:00,"C",23.5,1,13,12,12,2021-11-28
2021-11-28 13:12:00,"C",24,1,13,13,12,2021-11-28
2021-11-28 14:12:00,"C",24.5,1,13,14,12,2021-11-28
2021-11-28 15:12:00,"C",22.5,1,13,15,12,2021-11-28
2021-11-28 16:12:00,"C",20.5,1,13,16,12,2021-11-28
2021-11-28 17:12:00,"C",16,1,13,17,12,2021-11-28
2021-11-28 18:12:00,"C",13,1,13,18,12,2021-11-28
2021-11-28 19:12:00,"C",11.5,1,13,19,12,2021-11-28
2021-11-28 20:12:00,"C",10.5,1,13,20,12,2021-11-28
2021-11-28 21:12:00,"C",9.5,1,13,21,12,2021-11-28
2021-11-28 22:12:00,"C",9,1,13,22,12,2021-11-28
2021-11-28 23:12:00,"C",8.5,1,13,23,12,2021-11-28
2021-11-29 00:12:00,"C",8,1,13,0,12,2021-11-29
2021-11-29 01:12:00,"C",7.5,1,13,1,12,2021-11-29
2021-11-29 02:12:00,"C",7,1,13,2,12,2021-11-29
2021-11-29 03:12:00,"C",7,1,13,3,12,2021-11-29
2021-11-29 04:12:00,"C",6.5,1,13,4,12,2021-11-29
2021-11-29 05:12:00,"C",6.5,1,13,5,12,2021-11-29
2021-11-29 06:12:00,"C",6.5,1,13,6,12,2021-11-29
2021-11-29 07:12:00,"C",6,1,13,7,12,2021-11-29
2021-11-29 08:12:00,"C",8.5,1,13,8,12,2021-11-29
2021-11-29 09:12:00,"C",13.5,1,13,9,12,2021-11-29
2021-11-29 10:12:00,"C",17,1,13,10,12,2021-11-29
2021-11-29 11:12:00,"C",21,1,13,11,12,2021-11-29
2021-11-29 12:12:00,"C",23.5,1,13,12,12,2021-11-29
2021-11-29 13:12:00,"C",24,1,13,13,12,2021-11-29
2021-11-29 14:12:00,"C",25.5,1,13,14,12,2021-11-29
2021-11-29 15:12:00,"C",24,1,13,15,12,2021-11-29
2021-11-29 16:12:00,"C",21.5,1,13,16,12,2021-11-29
2021-11-29 17:12:00,"C",16.5,1,13,17,12,2021-11-29
2021-11-29 18:12:00,"C",13.5,1,13,18,12,2021-11-29
2021-11-29 19:12:00,"C",11.5,1,13,19,12,2021-11-29
2021-11-29 20:12:00,"C",11,1,13,20,12,2021-11-29
2021-11-29 21:12:00,"C",10,1,13,21,12,2021-11-29
2021-11-29 22:12:00,"C",9.5,1,13,22,12,2021-11-29
2021-11-29 23:12:00,"C",8.5,1,13,23,12,2021-11-29
2021-11-30 00:12:00,"C",8,1,13,0,12,2021-11-30
2021-11-30 01:12:00,"C",8,1,13,1,12,2021-11-30
2021-11-30 02:12:00,"C",8,1,13,2,12,2021-11-30
2021-11-30 03:12:00,"C",8.5,1,13,3,12,2021-11-30
2021-11-30 04:12:00,"C",8,1,13,4,12,2021-11-30
2021-11-30 05:12:00,"C",8,1,13,5,12,2021-11-30
2021-11-30 06:12:00,"C",7,1,13,6,12,2021-11-30
2021-11-30 07:12:00,"C",6.5,1,13,7,12,2021-11-30
2021-11-30 08:12:00,"C",7.5,1,13,8,12,2021-11-30
2021-11-30 09:12:00,"C",11,1,13,9,12,2021-11-30
2021-11-30 10:12:00,"C",15.5,1,13,10,12,2021-11-30
2021-11-30 11:12:00,"C",20,1,13,11,12,2021-11-30
2021-11-30 12:12:00,"C",20.5,1,13,12,12,2021-11-30
2021-11-30 13:12:00,"C",21.5,1,13,13,12,2021-11-30
2021-11-30 14:12:00,"C",22.5,1,13,14,12,2021-11-30
2021-11-30 15:12:00,"C",21.5,1,13,15,12,2021-11-30
2021-11-30 16:12:00,"C",19,1,13,16,12,2021-11-30
2021-11-30 17:12:00,"C",15,1,13,17,12,2021-11-30
2021-11-30 18:12:00,"C",12,1,13,18,12,2021-11-30
2021-11-30 19:12:00,"C",10.5,1,13,19,12,2021-11-30
2021-11-30 20:12:00,"C",10,1,13,20,12,2021-11-30
2021-11-30 21:12:00,"C",9,1,13,21,12,2021-11-30
2021-11-30 22:12:00,"C",8.5,1,13,22,12,2021-11-30
2021-11-30 23:12:00,"C",8,1,13,23,12,2021-11-30
2021-12-01 00:12:00,"C",7.5,1,13,0,12,2021-12-01
2021-12-01 01:12:00,"C",7.5,1,13,1,12,2021-12-01
2021-12-01 02:12:00,"C",7.5,1,13,2,12,2021-12-01
2021-12-01 03:12:00,"C",7,1,13,3,12,2021-12-01
2021-12-01 04:12:00,"C",7,1,13,4,12,2021-12-01
2021-12-01 05:12:00,"C",6.5,1,13,5,12,2021-12-01
2021-12-01 06:12:00,"C",6.5,1,13,6,12,2021-12-01
2021-12-01 07:12:00,"C",6.5,1,13,7,12,2021-12-01
2021-12-01 08:12:00,"C",8,1,13,8,12,2021-12-01
2021-12-01 09:12:00,"C",11,1,13,9,12,2021-12-01
2021-12-01 10:12:00,"C",16,1,13,10,12,2021-12-01
2021-12-01 11:12:00,"C",20.5,1,13,11,12,2021-12-01
2021-12-01 12:12:00,"C",23.5,1,13,12,12,2021-12-01
2021-12-01 13:12:00,"C",25.5,1,13,13,12,2021-12-01
