"","DATE","Tmax","Tmin","Year","Month","Day","JDay","Hour","Temp"
"2231",2022-02-04 22:00:00,25.5,1.83333333333333,2022,2,4,35,22,6.5
"2232",2022-02-04 23:00:00,25.5,1.83333333333333,2022,2,4,35,23,5.66666666666667
"2233",2022-02-05 00:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,0,5.16666666666667
"2234",2022-02-05 01:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,1,4.83333333333333
"2235",2022-02-05 02:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,2,4.66666666666667
"2236",2022-02-05 03:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,3,4.33333333333333
"2237",2022-02-05 04:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,4,4.33333333333333
"2238",2022-02-05 05:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,5,3.66666666666667
"2239",2022-02-05 06:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,6,3.33333333333333
"2240",2022-02-05 07:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,7,3.16666666666667
"2241",2022-02-05 08:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,8,5.16666666666667
"2242",2022-02-05 09:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,9,9.33333333333333
"2243",2022-02-05 10:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,10,15
"2244",2022-02-05 11:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,11,20.6666666666667
"2245",2022-02-05 12:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,12,22.6666666666667
"2246",2022-02-05 13:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,13,24.1666666666667
"2247",2022-02-05 14:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,14,24.3333333333333
"2248",2022-02-05 15:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,15,21.8333333333333
"2249",2022-02-05 16:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,16,20.5
"2250",2022-02-05 17:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,17,17.6666666666667
"2251",2022-02-05 18:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,18,13.3333333333333
"2252",2022-02-05 19:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,19,10.6666666666667
"2253",2022-02-05 20:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,20,9
"2254",2022-02-05 21:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,21,7.66666666666667
"2255",2022-02-05 22:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,22,6.66666666666667
"2256",2022-02-05 23:00:00,24.3333333333333,3.16666666666667,2022,2,5,36,23,5.66666666666667
"2257",2022-02-06 00:00:00,26.8333333333333,1.5,2022,2,6,37,0,4.83333333333333
"2258",2022-02-06 01:00:00,26.8333333333333,1.5,2022,2,6,37,1,4.16666666666667
"2259",2022-02-06 02:00:00,26.8333333333333,1.5,2022,2,6,37,2,3.5
"2260",2022-02-06 03:00:00,26.8333333333333,1.5,2022,2,6,37,3,3
"2261",2022-02-06 04:00:00,26.8333333333333,1.5,2022,2,6,37,4,2.66666666666667
"2262",2022-02-06 05:00:00,26.8333333333333,1.5,2022,2,6,37,5,2.16666666666667
"2263",2022-02-06 06:00:00,26.8333333333333,1.5,2022,2,6,37,6,1.66666666666667
"2264",2022-02-06 07:00:00,26.8333333333333,1.5,2022,2,6,37,7,1.5
"2265",2022-02-06 08:00:00,26.8333333333333,1.5,2022,2,6,37,8,2.33333333333333
"2266",2022-02-06 09:00:00,26.8333333333333,1.5,2022,2,6,37,9,10.3333333333333
"2267",2022-02-06 10:00:00,26.8333333333333,1.5,2022,2,6,37,10,17.8333333333333
"2268",2022-02-06 11:00:00,26.8333333333333,1.5,2022,2,6,37,11,23
"2269",2022-02-06 12:00:00,26.8333333333333,1.5,2022,2,6,37,12,25.3333333333333
"2270",2022-02-06 13:00:00,26.8333333333333,1.5,2022,2,6,37,13,26.8333333333333
"2271",2022-02-06 14:00:00,26.8333333333333,1.5,2022,2,6,37,14,26.8333333333333
"2272",2022-02-06 15:00:00,26.8333333333333,1.5,2022,2,6,37,15,24.3333333333333
"2273",2022-02-06 16:00:00,26.8333333333333,1.5,2022,2,6,37,16,22.5
"2274",2022-02-06 17:00:00,26.8333333333333,1.5,2022,2,6,37,17,19.5
"2275",2022-02-06 18:00:00,26.8333333333333,1.5,2022,2,6,37,18,15.1666666666667
"2276",2022-02-06 19:00:00,26.8333333333333,1.5,2022,2,6,37,19,12.6666666666667
"2277",2022-02-06 20:00:00,26.8333333333333,1.5,2022,2,6,37,20,11.1666666666667
"2278",2022-02-06 21:00:00,26.8333333333333,1.5,2022,2,6,37,21,9.66666666666667
"2279",2022-02-06 22:00:00,26.8333333333333,1.5,2022,2,6,37,22,8.66666666666667
"2280",2022-02-06 23:00:00,26.8333333333333,1.5,2022,2,6,37,23,7.83333333333333
"2281",2022-02-07 00:00:00,27,4,2022,2,7,38,0,6.83333333333333
"2282",2022-02-07 01:00:00,27,4,2022,2,7,38,1,6
"2283",2022-02-07 02:00:00,27,4,2022,2,7,38,2,5.16666666666667
"2284",2022-02-07 03:00:00,27,4,2022,2,7,38,3,4.33333333333333
"2285",2022-02-07 04:00:00,27,4,2022,2,7,38,4,4
"2286",2022-02-07 05:00:00,27,4,2022,2,7,38,5,4
"2287",2022-02-07 06:00:00,27,4,2022,2,7,38,6,4.16666666666667
"2288",2022-02-07 07:00:00,27,4,2022,2,7,38,7,4.16666666666667
"2289",2022-02-07 08:00:00,27,4,2022,2,7,38,8,5.5
"2290",2022-02-07 09:00:00,27,4,2022,2,7,38,9,12.3333333333333
"2291",2022-02-07 10:00:00,27,4,2022,2,7,38,10,18
"2292",2022-02-07 11:00:00,27,4,2022,2,7,38,11,22.3333333333333
"2293",2022-02-07 12:00:00,27,4,2022,2,7,38,12,24.6666666666667
"2294",2022-02-07 13:00:00,27,4,2022,2,7,38,13,26.8333333333333
"2295",2022-02-07 14:00:00,27,4,2022,2,7,38,14,27
"2296",2022-02-07 15:00:00,27,4,2022,2,7,38,15,25
"2297",2022-02-07 16:00:00,27,4,2022,2,7,38,16,23.1666666666667
"2298",2022-02-07 17:00:00,27,4,2022,2,7,38,17,19.8333333333333
"2299",2022-02-07 18:00:00,27,4,2022,2,7,38,18,15.6666666666667
"2300",2022-02-07 19:00:00,27,4,2022,2,7,38,19,12.6666666666667
"2301",2022-02-07 20:00:00,27,4,2022,2,7,38,20,10.6666666666667
"2302",2022-02-07 21:00:00,27,4,2022,2,7,38,21,9.16666666666667
"2303",2022-02-07 22:00:00,27,4,2022,2,7,38,22,8.16666666666667
"2304",2022-02-07 23:00:00,27,4,2022,2,7,38,23,7.16666666666667
"2305",2022-02-08 00:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,0,6.66666666666667
"2306",2022-02-08 01:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,1,6
"2307",2022-02-08 02:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,2,5.16666666666667
"2308",2022-02-08 03:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,3,4.66666666666667
"2309",2022-02-08 04:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,4,4.16666666666667
"2310",2022-02-08 05:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,5,3.83333333333333
"2311",2022-02-08 06:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,6,3.33333333333333
"2312",2022-02-08 07:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,7,3.16666666666667
"2313",2022-02-08 08:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,8,4.83333333333333
"2314",2022-02-08 09:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,9,12.3333333333333
"2315",2022-02-08 10:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,10,18.8333333333333
"2316",2022-02-08 11:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,11,23.8333333333333
"2317",2022-02-08 12:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,12,25.8333333333333
"2318",2022-02-08 13:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,13,26.5
"2319",2022-02-08 14:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,14,27.3333333333333
"2320",2022-02-08 15:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,15,25.5
"2321",2022-02-08 16:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,16,24
"2322",2022-02-08 17:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,17,20.5
"2323",2022-02-08 18:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,18,16.6666666666667
"2324",2022-02-08 19:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,19,14.1666666666667
"2325",2022-02-08 20:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,20,12.1666666666667
"2326",2022-02-08 21:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,21,11
"2327",2022-02-08 22:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,22,9.66666666666667
"2328",2022-02-08 23:00:00,27.3333333333333,3.16666666666667,2022,2,8,39,23,8.66666666666667
"2329",2022-02-09 00:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,0,7.66666666666667
"2330",2022-02-09 01:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,1,7
"2331",2022-02-09 02:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,2,6.5
"2332",2022-02-09 03:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,3,6
"2333",2022-02-09 04:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,4,5.5
"2334",2022-02-09 05:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,5,5
"2335",2022-02-09 06:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,6,4.5
"2336",2022-02-09 07:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,7,4.16666666666667
"2337",2022-02-09 08:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,8,6.33333333333333
"2338",2022-02-09 09:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,9,13.6666666666667
"2339",2022-02-09 10:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,10,18.8333333333333
"2340",2022-02-09 11:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,11,25.5
"2341",2022-02-09 12:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,12,23.5
"2342",2022-02-09 13:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,13,25.6666666666667
"2343",2022-02-09 14:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,14,28.6666666666667
"2344",2022-02-09 15:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,15,27.1666666666667
"2345",2022-02-09 16:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,16,26.1666666666667
"2346",2022-02-09 17:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,17,23.1666666666667
"2347",2022-02-09 18:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,18,18.3333333333333
"2348",2022-02-09 19:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,19,15.3333333333333
"2349",2022-02-09 20:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,20,13.1666666666667
"2350",2022-02-09 21:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,21,11.6666666666667
"2351",2022-02-09 22:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,22,10.8333333333333
"2352",2022-02-09 23:00:00,28.6666666666667,4.16666666666667,2022,2,9,40,23,11.6666666666667
"2353",2022-02-10 00:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,0,11.1666666666667
"2354",2022-02-10 01:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,1,11
"2355",2022-02-10 02:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,2,10.1666666666667
"2356",2022-02-10 03:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,3,9.16666666666667
"2357",2022-02-10 04:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,4,8.5
"2358",2022-02-10 05:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,5,7.83333333333333
"2359",2022-02-10 06:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,6,8
"2360",2022-02-10 07:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,7,7.66666666666667
"2361",2022-02-10 08:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,8,8.66666666666667
"2362",2022-02-10 09:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,9,15.8333333333333
"2363",2022-02-10 10:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,10,22.1666666666667
"2364",2022-02-10 11:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,11,26.1666666666667
"2365",2022-02-10 12:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,12,27.3333333333333
"2366",2022-02-10 13:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,13,28.8333333333333
"2367",2022-02-10 14:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,14,30.3333333333333
"2368",2022-02-10 15:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,15,28.3333333333333
"2369",2022-02-10 16:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,16,26
"2370",2022-02-10 17:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,17,22.5
"2371",2022-02-10 18:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,18,18.6666666666667
"2372",2022-02-10 19:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,19,16.1666666666667
"2373",2022-02-10 20:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,20,14.8333333333333
"2374",2022-02-10 21:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,21,13.8333333333333
"2375",2022-02-10 22:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,22,12.6666666666667
"2376",2022-02-10 23:00:00,30.3333333333333,7.66666666666667,2022,2,10,41,23,11.3333333333333
"2377",2022-02-11 00:00:00,29.7,7,2022,2,11,42,0,10.3333333333333
"2378",2022-02-11 01:00:00,29.7,7,2022,2,11,42,1,9.5
"2379",2022-02-11 02:00:00,29.7,7,2022,2,11,42,2,9
"2380",2022-02-11 03:00:00,29.7,7,2022,2,11,42,3,8.33333333333333
"2381",2022-02-11 04:00:00,29.7,7,2022,2,11,42,4,7.66666666666667
"2382",2022-02-11 05:00:00,29.7,7,2022,2,11,42,5,7.16666666666667
"2383",2022-02-11 06:00:00,29.7,7,2022,2,11,42,6,7
"2384",2022-02-11 07:00:00,29.7,7,2022,2,11,42,7,7
"2385",2022-02-11 08:00:00,29.7,7,2022,2,11,42,8,8.33333333333333
"2386",2022-02-11 09:00:00,29.7,7,2022,2,11,42,9,17.3333333333333
"2387",2022-02-11 10:00:00,29.7,7,2022,2,11,42,10,22.9615384615385
"2388",2022-02-11 11:00:00,29.7,7,2022,2,11,42,11,26.7
"2389",2022-02-11 12:00:00,29.7,7,2022,2,11,42,12,28.55
"2390",2022-02-11 13:00:00,29.7,7,2022,2,11,42,13,29.65
"2391",2022-02-11 14:00:00,29.7,7,2022,2,11,42,14,29.7
"2392",2022-02-11 15:00:00,29.7,7,2022,2,11,42,15,27.35
"2393",2022-02-11 16:00:00,29.7,7,2022,2,11,42,16,25.85
"2394",2022-02-11 17:00:00,29.7,7,2022,2,11,42,17,22
"2395",2022-02-11 18:00:00,29.7,7,2022,2,11,42,18,18.05
"2396",2022-02-11 19:00:00,29.7,7,2022,2,11,42,19,15.3
"2397",2022-02-11 20:00:00,29.7,7,2022,2,11,42,20,13.4
"2398",2022-02-11 21:00:00,29.7,7,2022,2,11,42,21,12
"2399",2022-02-11 22:00:00,29.7,7,2022,2,11,42,22,10.95
"2400",2022-02-11 23:00:00,29.7,7,2022,2,11,42,23,10.05
"2401",2022-02-12 00:00:00,29.45,6.5,2022,2,12,43,0,9.5
"2402",2022-02-12 01:00:00,29.45,6.5,2022,2,12,43,1,9
"2403",2022-02-12 02:00:00,29.45,6.5,2022,2,12,43,2,8.45
"2404",2022-02-12 03:00:00,29.45,6.5,2022,2,12,43,3,7.8
"2405",2022-02-12 04:00:00,29.45,6.5,2022,2,12,43,4,7.15
"2406",2022-02-12 05:00:00,29.45,6.5,2022,2,12,43,5,6.95
"2407",2022-02-12 06:00:00,29.45,6.5,2022,2,12,43,6,6.55
"2408",2022-02-12 07:00:00,29.45,6.5,2022,2,12,43,7,6.5
"2409",2022-02-12 08:00:00,29.45,6.5,2022,2,12,43,8,8.5
"2410",2022-02-12 09:00:00,29.45,6.5,2022,2,12,43,9,16.7
"2411",2022-02-12 10:00:00,29.45,6.5,2022,2,12,43,10,21.8
"2412",2022-02-12 11:00:00,29.45,6.5,2022,2,12,43,11,25.85
"2413",2022-02-12 12:00:00,29.45,6.5,2022,2,12,43,12,27.9
"2414",2022-02-12 13:00:00,29.45,6.5,2022,2,12,43,13,29.15
"2415",2022-02-12 14:00:00,29.45,6.5,2022,2,12,43,14,29.45
"2416",2022-02-12 15:00:00,29.45,6.5,2022,2,12,43,15,27.75
"2417",2022-02-12 16:00:00,29.45,6.5,2022,2,12,43,16,26.1
"2418",2022-02-12 17:00:00,29.45,6.5,2022,2,12,43,17,22.3
"2419",2022-02-12 18:00:00,29.45,6.5,2022,2,12,43,18,18.3
"2420",2022-02-12 19:00:00,29.45,6.5,2022,2,12,43,19,15.3
"2421",2022-02-12 20:00:00,29.45,6.5,2022,2,12,43,20,13.3
"2422",2022-02-12 21:00:00,29.45,6.5,2022,2,12,43,21,11.95
"2423",2022-02-12 22:00:00,29.45,6.5,2022,2,12,43,22,10.95
"2424",2022-02-12 23:00:00,29.45,6.5,2022,2,12,43,23,10
"2425",2022-02-13 00:00:00,29.8,7.5,2022,2,13,44,0,9.45
"2426",2022-02-13 01:00:00,29.8,7.5,2022,2,13,44,1,9
"2427",2022-02-13 02:00:00,29.8,7.5,2022,2,13,44,2,8.45
"2428",2022-02-13 03:00:00,29.8,7.5,2022,2,13,44,3,8.1
"2429",2022-02-13 04:00:00,29.8,7.5,2022,2,13,44,4,7.85
"2430",2022-02-13 05:00:00,29.8,7.5,2022,2,13,44,5,7.5
"2431",2022-02-13 06:00:00,29.8,7.5,2022,2,13,44,6,7.5
"2432",2022-02-13 07:00:00,29.8,7.5,2022,2,13,44,7,7.5
"2433",2022-02-13 08:00:00,29.8,7.5,2022,2,13,44,8,9.2
"2434",2022-02-13 09:00:00,29.8,7.5,2022,2,13,44,9,17.05
"2435",2022-02-13 10:00:00,29.8,7.5,2022,2,13,44,10,22.25
"2436",2022-02-13 11:00:00,29.8,7.5,2022,2,13,44,11,25.85
"2437",2022-02-13 12:00:00,29.8,7.5,2022,2,13,44,12,28.4
"2438",2022-02-13 13:00:00,29.8,7.5,2022,2,13,44,13,29.65
"2439",2022-02-13 14:00:00,29.8,7.5,2022,2,13,44,14,29.8
"2440",2022-02-13 15:00:00,29.8,7.5,2022,2,13,44,15,28.25
"2441",2022-02-13 16:00:00,29.8,7.5,2022,2,13,44,16,26.4
"2442",2022-02-13 17:00:00,29.8,7.5,2022,2,13,44,17,22.2
"2443",2022-02-13 18:00:00,29.8,7.5,2022,2,13,44,18,18.25
"2444",2022-02-13 19:00:00,29.8,7.5,2022,2,13,44,19,15.4
"2445",2022-02-13 20:00:00,29.8,7.5,2022,2,13,44,20,13.6
"2446",2022-02-13 21:00:00,29.8,7.5,2022,2,13,44,21,12.3
"2447",2022-02-13 22:00:00,29.8,7.5,2022,2,13,44,22,11.25
"2448",2022-02-13 23:00:00,29.8,7.5,2022,2,13,44,23,10.4
"2449",2022-02-14 00:00:00,26.35,7,2022,2,14,45,0,9.5
"2450",2022-02-14 01:00:00,26.35,7,2022,2,14,45,1,9.5
"2451",2022-02-14 02:00:00,26.35,7,2022,2,14,45,2,8.95
"2452",2022-02-14 03:00:00,26.35,7,2022,2,14,45,3,8.45
"2453",2022-02-14 04:00:00,26.35,7,2022,2,14,45,4,7.9
"2454",2022-02-14 05:00:00,26.35,7,2022,2,14,45,5,7.25
"2455",2022-02-14 06:00:00,26.35,7,2022,2,14,45,6,7
"2456",2022-02-14 07:00:00,26.35,7,2022,2,14,45,7,7.45
"2457",2022-02-14 08:00:00,26.35,7,2022,2,14,45,8,10.05
"2458",2022-02-14 09:00:00,26.35,7,2022,2,14,45,9,15.6
"2459",2022-02-14 10:00:00,26.35,7,2022,2,14,45,10,19.95
"2460",2022-02-14 11:00:00,26.35,7,2022,2,14,45,11,23.8
"2461",2022-02-14 12:00:00,26.35,7,2022,2,14,45,12,26.15
"2462",2022-02-14 13:00:00,26.35,7,2022,2,14,45,13,26.35
"2463",2022-02-14 14:00:00,26.35,7,2022,2,14,45,14,25.9
"2464",2022-02-14 15:00:00,26.35,7,2022,2,14,45,15,22.5
"2465",2022-02-14 16:00:00,26.35,7,2022,2,14,45,16,18.2
"2466",2022-02-14 17:00:00,26.35,7,2022,2,14,45,17,14.9
"2467",2022-02-14 18:00:00,26.35,7,2022,2,14,45,18,13.15
"2468",2022-02-14 19:00:00,26.35,7,2022,2,14,45,19,12.7
"2469",2022-02-14 20:00:00,26.35,7,2022,2,14,45,20,11.8
"2470",2022-02-14 21:00:00,26.35,7,2022,2,14,45,21,10
"2471",2022-02-14 22:00:00,26.35,7,2022,2,14,45,22,9.5
"2472",2022-02-14 23:00:00,26.35,7,2022,2,14,45,23,8.55
"2473",2022-02-15 00:00:00,20.55,5,2022,2,15,46,0,7.5
"2474",2022-02-15 01:00:00,20.55,5,2022,2,15,46,1,6.5
"2475",2022-02-15 02:00:00,20.55,5,2022,2,15,46,2,5.4
"2476",2022-02-15 03:00:00,20.55,5,2022,2,15,46,3,5
"2477",2022-02-15 04:00:00,20.55,5,2022,2,15,46,4,5.45
"2478",2022-02-15 05:00:00,20.55,5,2022,2,15,46,5,6.9
"2479",2022-02-15 06:00:00,20.55,5,2022,2,15,46,6,7.75
"2480",2022-02-15 07:00:00,20.55,5,2022,2,15,46,7,7.75
"2481",2022-02-15 08:00:00,20.55,5,2022,2,15,46,8,8.95
"2482",2022-02-15 09:00:00,20.55,5,2022,2,15,46,9,13.9
"2483",2022-02-15 10:00:00,20.55,5,2022,2,15,46,10,15.95
"2484",2022-02-15 11:00:00,20.55,5,2022,2,15,46,11,18.65
"2485",2022-02-15 12:00:00,20.55,5,2022,2,15,46,12,19.85
"2486",2022-02-15 13:00:00,20.55,5,2022,2,15,46,13,20.4
"2487",2022-02-15 14:00:00,20.55,5,2022,2,15,46,14,20.55
"2488",2022-02-15 15:00:00,20.55,5,2022,2,15,46,15,18.8
"2489",2022-02-15 16:00:00,20.55,5,2022,2,15,46,16,17.65
"2490",2022-02-15 17:00:00,20.55,5,2022,2,15,46,17,15.45
"2491",2022-02-15 18:00:00,20.55,5,2022,2,15,46,18,13.05
"2492",2022-02-15 19:00:00,20.55,5,2022,2,15,46,19,11.55
"2493",2022-02-15 20:00:00,20.55,5,2022,2,15,46,20,10.8
"2494",2022-02-15 21:00:00,20.55,5,2022,2,15,46,21,9.85
"2495",2022-02-15 22:00:00,20.55,5,2022,2,15,46,22,9.3
"2496",2022-02-15 23:00:00,20.55,5,2022,2,15,46,23,8.6
"2497",2022-02-16 00:00:00,26.3,7.75,2022,2,16,47,0,8.7
"2498",2022-02-16 01:00:00,26.3,7.75,2022,2,16,47,1,8.6
"2499",2022-02-16 02:00:00,26.3,7.75,2022,2,16,47,2,8.4
"2500",2022-02-16 03:00:00,26.3,7.75,2022,2,16,47,3,8.35
"2501",2022-02-16 04:00:00,26.3,7.75,2022,2,16,47,4,8.35
"2502",2022-02-16 05:00:00,26.3,7.75,2022,2,16,47,5,8.15
"2503",2022-02-16 06:00:00,26.3,7.75,2022,2,16,47,6,7.75
